axis,p95_off,p95_on,max_off,max_on,span_off,span_on,span_ratio_on_off,p95_shift_in_off_spans
drought_deficit_volume,32.97300221017284,34.576603758364826,48.99179371626708,52.81540194364739,29.158877013869496,31.12076614292934,1.0672827395968187,0.054995312317042654
drought_duration,31.299999999999997,31.0,36.0,36.0,27.299999999999997,27.65,1.0128205128205128,-0.010989010989010886
drought_onset_rate,1.6734286555257833,1.496611300471378,1.9257930076533298,2.1207448215270377,1.5612583950439038,1.3693010142246,0.8770495765283582,-0.11325310122635605
drought_peak_depth,2.7824200931980605,2.7869618540146917,3.9413289180720374,3.6167062361892843,1.6276353278401656,1.5268004225364742,0.9380482202745642,0.0027904044222596034
drought_recovery_rate,0.9244101692918899,1.055024981564113,1.1939932070550734,1.177043282347849,0.8015656965474655,0.9590746409408243,1.1965016031396896,0.1629496033011546
flood_peak_magnitude,47.533687658223776,39.241755580716465,54.17887186324387,52.85741368219634,34.432529883640996,24.924442396981206,0.7238632328559421,-0.24081681205326813
flood_pulse_duration,12.649999999999999,11.0,19.0,20.0,9.649999999999999,8.0,0.829015544041451,-0.1709844559585491
flood_rise_rate,46.010852318478,37.930179245045316,52.480682459659484,51.16604279312268,38.620870081444124,28.242153457323397,0.7312666285810244,-0.20923073603448267
