experiment,preset,formulation,model_variant,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,8,a463.anvil.rcac.purdue.edu,8,0,cold,14.529,421.6,213025.8,True,-0.172414,35.0,-0.137931,1784091519.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,8,a463.anvil.rcac.purdue.edu,8,1,warm,13.038,447.7,196182.6,True,-0.172414,35.0,-0.137931,1784091534.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,8,a463.anvil.rcac.purdue.edu,8,2,warm,14.716,447.7,193197.0,True,-0.172414,35.0,-0.137931,1784091547.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,9,a463.anvil.rcac.purdue.edu,9,0,cold,14.396,419.7,212860.5,True,-0.172414,35.0,-0.137931,1784091520.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,9,a463.anvil.rcac.purdue.edu,9,1,warm,12.993,445.9,196023.1,True,-0.172414,35.0,-0.137931,1784091534.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,9,a463.anvil.rcac.purdue.edu,9,2,warm,14.516,445.9,193178.7,True,-0.172414,35.0,-0.137931,1784091547.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,10,a463.anvil.rcac.purdue.edu,10,0,cold,14.579,422.7,212634.1,True,-0.172414,35.0,-0.137931,1784091521.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,10,a463.anvil.rcac.purdue.edu,10,1,warm,13.39,448.8,195993.3,True,-0.172414,35.0,-0.137931,1784091536.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,10,a463.anvil.rcac.purdue.edu,10,2,warm,14.581,448.8,193167.4,True,-0.172414,35.0,-0.137931,1784091549.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,11,a463.anvil.rcac.purdue.edu,11,0,cold,14.673,423.3,212438.5,True,-0.172414,35.0,-0.137931,1784091522.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,11,a463.anvil.rcac.purdue.edu,11,1,warm,13.547,449.3,195960.4,True,-0.172414,35.0,-0.137931,1784091537.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,11,a463.anvil.rcac.purdue.edu,11,2,warm,14.576,449.3,193158.2,True,-0.172414,35.0,-0.137931,1784091550.7,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,12,a463.anvil.rcac.purdue.edu,12,0,cold,14.521,421.3,212292.8,True,-0.172414,35.0,-0.137931,1784091523.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,12,a463.anvil.rcac.purdue.edu,12,1,warm,13.405,447.4,195935.8,True,-0.172414,35.0,-0.137931,1784091538.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,12,a463.anvil.rcac.purdue.edu,12,2,warm,14.29,447.4,193158.7,True,-0.172414,35.0,-0.137931,1784091551.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,13,a463.anvil.rcac.purdue.edu,13,0,cold,14.655,420.9,212073.5,True,-0.172414,35.0,-0.137931,1784091524.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,13,a463.anvil.rcac.purdue.edu,13,1,warm,13.794,447.0,195889.8,True,-0.172414,35.0,-0.137931,1784091539.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,13,a463.anvil.rcac.purdue.edu,13,2,warm,14.303,447.0,193150.1,True,-0.172414,35.0,-0.137931,1784091552.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,14,a463.anvil.rcac.purdue.edu,14,0,cold,14.775,419.4,211868.9,True,-0.172414,35.0,-0.137931,1784091525.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,14,a463.anvil.rcac.purdue.edu,14,1,warm,14.062,445.4,195829.8,True,-0.172414,35.0,-0.137931,1784091540.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,14,a463.anvil.rcac.purdue.edu,14,2,warm,14.313,445.4,193146.6,True,-0.172414,35.0,-0.137931,1784091554.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,15,a463.anvil.rcac.purdue.edu,15,0,cold,15.899,420.1,208376.6,True,-0.172414,35.0,-0.137931,1784091526.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,15,a463.anvil.rcac.purdue.edu,15,1,warm,15.897,446.1,195742.9,True,-0.172414,35.0,-0.137931,1784091542.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,15,a463.anvil.rcac.purdue.edu,15,2,warm,13.919,446.1,193136.2,True,-0.172414,35.0,-0.137931,1784091558.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,16,a463.anvil.rcac.purdue.edu,16,0,cold,14.654,418.3,209352.3,True,-0.172414,35.0,-0.137931,1784091527.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,16,a463.anvil.rcac.purdue.edu,16,1,warm,14.655,444.4,195790.0,True,-0.172414,35.0,-0.137931,1784091542.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,16,a463.anvil.rcac.purdue.edu,16,2,warm,14.209,444.4,193141.2,True,-0.172414,35.0,-0.137931,1784091556.8,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,17,a463.anvil.rcac.purdue.edu,17,0,cold,14.622,421.2,206149.2,True,-0.172414,35.0,-0.137931,1784091528.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,17,a463.anvil.rcac.purdue.edu,17,1,warm,14.418,447.2,195755.7,True,-0.172414,35.0,-0.137931,1784091543.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,17,a463.anvil.rcac.purdue.edu,17,2,warm,14.059,447.3,193135.5,True,-0.172414,35.0,-0.137931,1784091557.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,18,a463.anvil.rcac.purdue.edu,18,0,cold,14.656,422.5,202882.9,True,-0.172414,35.0,-0.137931,1784091529.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,18,a463.anvil.rcac.purdue.edu,18,1,warm,14.448,448.5,195734.6,True,-0.172414,35.0,-0.137931,1784091544.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,18,a463.anvil.rcac.purdue.edu,18,2,warm,14.019,448.5,193136.3,True,-0.172414,35.0,-0.137931,1784091558.6,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,19,a463.anvil.rcac.purdue.edu,19,0,cold,14.581,421.2,200045.9,True,-0.172414,35.0,-0.137931,1784091530.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,19,a463.anvil.rcac.purdue.edu,19,1,warm,14.324,447.3,195718.7,True,-0.172414,35.0,-0.137931,1784091545.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,19,a463.anvil.rcac.purdue.edu,19,2,warm,13.65,447.3,193138.3,True,-0.172414,35.0,-0.137931,1784091559.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,20,a463.anvil.rcac.purdue.edu,20,0,cold,15.088,422.4,197783.9,True,-0.172414,35.0,-0.137931,1784091531.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,20,a463.anvil.rcac.purdue.edu,20,1,warm,14.593,448.4,194740.3,True,-0.172414,35.0,-0.137931,1784091546.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,20,a463.anvil.rcac.purdue.edu,20,2,warm,13.922,448.4,192645.9,True,-0.172414,35.0,-0.137931,1784091561.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,21,a463.anvil.rcac.purdue.edu,21,0,cold,15.146,421.9,196046.4,True,-0.172414,35.0,-0.137931,1784091532.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,21,a463.anvil.rcac.purdue.edu,21,1,warm,14.253,448.0,193179.4,True,-0.172414,35.0,-0.137931,1784091547.6,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,21,a463.anvil.rcac.purdue.edu,21,2,warm,13.577,448.0,192647.3,True,-0.172414,35.0,-0.137931,1784091561.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,22,a463.anvil.rcac.purdue.edu,22,0,cold,15.392,420.4,195999.5,True,-0.172414,35.0,-0.137931,1784091533.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,22,a463.anvil.rcac.purdue.edu,22,1,warm,14.489,446.5,193165.5,True,-0.172414,35.0,-0.137931,1784091548.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,22,a463.anvil.rcac.purdue.edu,22,2,warm,13.671,446.5,192645.5,True,-0.172414,35.0,-0.137931,1784091563.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,23,a463.anvil.rcac.purdue.edu,23,0,cold,15.485,422.0,195980.2,True,-0.172414,35.0,-0.137931,1784091534.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,23,a463.anvil.rcac.purdue.edu,23,1,warm,14.384,448.1,193162.4,True,-0.172414,35.0,-0.137931,1784091550.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,23,a463.anvil.rcac.purdue.edu,23,2,warm,13.614,448.1,192646.5,True,-0.172414,35.0,-0.137931,1784091564.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,24,a463.anvil.rcac.purdue.edu,24,0,cold,15.43,419.9,195957.4,True,-0.172414,35.0,-0.137931,1784091535.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,24,a463.anvil.rcac.purdue.edu,24,1,warm,14.293,445.9,193158.2,True,-0.172414,35.0,-0.137931,1784091550.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,24,a463.anvil.rcac.purdue.edu,24,2,warm,13.571,445.9,192647.3,True,-0.172414,35.0,-0.137931,1784091565.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,25,a463.anvil.rcac.purdue.edu,25,0,cold,15.625,420.4,195911.9,True,-0.172414,35.0,-0.137931,1784091536.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,25,a463.anvil.rcac.purdue.edu,25,1,warm,14.225,446.5,193154.8,True,-0.172414,35.0,-0.137931,1784091552.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,25,a463.anvil.rcac.purdue.edu,25,2,warm,13.461,446.6,192646.1,True,-0.172414,35.0,-0.137931,1784091566.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,26,a463.anvil.rcac.purdue.edu,26,0,cold,15.713,422.7,195883.8,True,-0.172414,35.0,-0.137931,1784091537.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,26,a463.anvil.rcac.purdue.edu,26,1,warm,14.006,448.7,193150.1,True,-0.172414,35.0,-0.137931,1784091553.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,26,a463.anvil.rcac.purdue.edu,26,2,warm,13.267,448.7,192642.7,True,-0.172414,35.0,-0.137931,1784091567.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,27,a463.anvil.rcac.purdue.edu,27,0,cold,16.068,419.1,195812.0,True,-0.172414,35.0,-0.137931,1784091538.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,27,a463.anvil.rcac.purdue.edu,27,1,warm,14.128,445.1,193146.6,True,-0.172414,35.0,-0.137931,1784091554.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,27,a463.anvil.rcac.purdue.edu,27,2,warm,13.392,445.1,192645.4,True,-0.172414,35.0,-0.137931,1784091568.7,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,28,a463.anvil.rcac.purdue.edu,28,0,cold,16.436,423.8,195798.5,True,-0.172414,35.0,-0.137931,1784091539.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,28,a463.anvil.rcac.purdue.edu,28,1,warm,14.026,449.8,193142.2,True,-0.172414,35.0,-0.137931,1784091555.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,28,a463.anvil.rcac.purdue.edu,28,2,warm,13.267,449.8,192640.3,True,-0.172414,35.0,-0.137931,1784091569.9,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,29,a463.anvil.rcac.purdue.edu,29,0,cold,16.895,419.8,195764.1,True,-0.172414,35.0,-0.137931,1784091540.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,29,a463.anvil.rcac.purdue.edu,29,1,warm,14.012,446.0,193135.8,True,-0.172414,35.0,-0.137931,1784091557.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,29,a463.anvil.rcac.purdue.edu,29,2,warm,13.225,446.0,192640.3,True,-0.172414,35.0,-0.137931,1784091571.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,30,a463.anvil.rcac.purdue.edu,30,0,cold,18.865,418.9,195243.2,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,30,a463.anvil.rcac.purdue.edu,30,1,warm,13.941,444.9,192853.8,True,-0.172414,35.0,-0.137931,1784091560.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,30,a463.anvil.rcac.purdue.edu,30,2,warm,13.107,445.0,192639.3,True,-0.172414,35.0,-0.137931,1784091574.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,31,a463.anvil.rcac.purdue.edu,30,0,cold,18.749,423.3,195256.0,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,31,a463.anvil.rcac.purdue.edu,30,1,warm,13.864,449.4,192917.7,True,-0.172414,35.0,-0.137931,1784091560.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,31,a463.anvil.rcac.purdue.edu,30,2,warm,13.044,449.4,192641.3,True,-0.172414,35.0,-0.137931,1784091574.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,32,a463.anvil.rcac.purdue.edu,30,0,cold,18.787,419.8,195249.6,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,32,a463.anvil.rcac.purdue.edu,30,1,warm,13.714,446.0,192946.8,True,-0.172414,35.0,-0.137931,1784091560.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,32,a463.anvil.rcac.purdue.edu,30,2,warm,13.07,446.0,192641.3,True,-0.172414,35.0,-0.137931,1784091574.0,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,33,a463.anvil.rcac.purdue.edu,30,0,cold,19.065,419.6,195215.3,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,33,a463.anvil.rcac.purdue.edu,30,1,warm,13.736,445.7,192848.8,True,-0.172414,35.0,-0.137931,1784091560.6,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,33,a463.anvil.rcac.purdue.edu,30,2,warm,13.122,445.7,192632.5,True,-0.172414,35.0,-0.137931,1784091574.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,34,a463.anvil.rcac.purdue.edu,30,0,cold,19.098,421.4,195202.3,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,34,a463.anvil.rcac.purdue.edu,30,1,warm,14.03,447.5,192689.4,True,-0.172414,35.0,-0.137931,1784091560.6,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,34,a463.anvil.rcac.purdue.edu,30,2,warm,13.22,447.5,192643.9,True,-0.172414,35.0,-0.137931,1784091574.7,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,35,a463.anvil.rcac.purdue.edu,30,0,cold,18.663,421.8,195261.5,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,35,a463.anvil.rcac.purdue.edu,30,1,warm,13.641,447.9,193011.2,True,-0.172414,35.0,-0.137931,1784091560.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,35,a463.anvil.rcac.purdue.edu,30,2,warm,12.955,447.9,192639.1,True,-0.172414,35.0,-0.137931,1784091573.8,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,36,a463.anvil.rcac.purdue.edu,30,0,cold,18.891,421.1,195230.7,True,-0.172414,35.0,-0.137931,1784091541.6,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,36,a463.anvil.rcac.purdue.edu,30,1,warm,13.808,447.1,192863.6,True,-0.172414,35.0,-0.137931,1784091560.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,36,a463.anvil.rcac.purdue.edu,30,2,warm,13.142,447.1,192638.6,True,-0.172414,35.0,-0.137931,1784091574.3,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,37,a463.anvil.rcac.purdue.edu,30,0,cold,18.539,420.9,195327.4,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,37,a463.anvil.rcac.purdue.edu,30,1,warm,13.47,446.9,193090.5,True,-0.172414,35.0,-0.137931,1784091560.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,37,a463.anvil.rcac.purdue.edu,30,2,warm,12.77,446.9,192638.9,True,-0.172414,35.0,-0.137931,1784091573.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,38,a463.anvil.rcac.purdue.edu,30,0,cold,18.85,422.3,195237.8,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,38,a463.anvil.rcac.purdue.edu,30,1,warm,13.744,448.3,192903.0,True,-0.172414,35.0,-0.137931,1784091560.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,38,a463.anvil.rcac.purdue.edu,30,2,warm,13.115,448.3,192641.3,True,-0.172414,35.0,-0.137931,1784091574.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,39,a463.anvil.rcac.purdue.edu,30,0,cold,18.902,422.8,195230.7,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,39,a463.anvil.rcac.purdue.edu,30,1,warm,13.797,448.8,192868.5,True,-0.172414,35.0,-0.137931,1784091560.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,39,a463.anvil.rcac.purdue.edu,30,2,warm,13.11,448.8,192641.8,True,-0.172414,35.0,-0.137931,1784091574.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,40,a463.anvil.rcac.purdue.edu,30,0,cold,18.648,418.9,195262.4,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,40,a463.anvil.rcac.purdue.edu,30,1,warm,13.562,445.0,193058.7,True,-0.172414,35.0,-0.137931,1784091560.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,40,a463.anvil.rcac.purdue.edu,30,2,warm,12.903,445.0,192638.4,True,-0.172414,35.0,-0.137931,1784091573.7,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,41,a463.anvil.rcac.purdue.edu,30,0,cold,18.661,424.1,195292.0,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,41,a463.anvil.rcac.purdue.edu,30,1,warm,13.616,450.2,193059.2,True,-0.172414,35.0,-0.137931,1784091560.1,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,41,a463.anvil.rcac.purdue.edu,30,2,warm,13.041,450.2,192639.1,True,-0.172414,35.0,-0.137931,1784091573.7,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,0,cold,18.824,421.4,195242.8,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,1,warm,13.851,447.5,192873.4,True,-0.172414,35.0,-0.137931,1784091560.4,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,2,warm,13.146,447.5,192641.8,True,-0.172414,35.0,-0.137931,1784091574.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,0,cold,18.682,418.6,195259.0,True,-0.172414,35.0,-0.137931,1784091541.5,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,1,warm,13.727,444.7,192971.9,True,-0.172414,35.0,-0.137931,1784091560.2,19211035,fba0f7d
ensemble_cost,kn_30yr_n1,ffmp,full,1,30,1945-10-01,1975-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,2,warm,13.077,444.7,192641.3,True,-0.172414,35.0,-0.137931,1784091574.0,19211035,fba0f7d
