solution_id,sat_multivariate_sow,sat_uni_sow__nyc_delivery_reliability_annual,sat_uni_sow__nyc_delivery_deficit_p99_pct,sat_uni_sow__montague_flow_reliability_annual,sat_uni_sow__montague_flow_deficit_p99_pct,sat_uni_sow__trenton_flow_reliability_annual,sat_uni_sow__downstream_flood_exceedance_annual,sat_uni_sow__nyc_storage_min_p01_pct,sat_uni_sow__nj_delivery_reliability_annual,laplace__nyc_delivery_reliability_annual,laplace__nyc_delivery_deficit_p99_pct,laplace__montague_flow_reliability_annual,laplace__montague_flow_deficit_p99_pct,laplace__trenton_flow_reliability_annual,laplace__downstream_flood_exceedance_annual,laplace__nyc_storage_min_p01_pct,laplace__nj_delivery_reliability_annual,maximin__nyc_delivery_reliability_annual,maximin__nyc_delivery_deficit_p99_pct,maximin__montague_flow_reliability_annual,maximin__montague_flow_deficit_p99_pct,maximin__trenton_flow_reliability_annual,maximin__downstream_flood_exceedance_annual,maximin__nyc_storage_min_p01_pct,maximin__nj_delivery_reliability_annual,regret_mean__nyc_delivery_reliability_annual,regret_q90__nyc_delivery_reliability_annual,regret_cond__nyc_delivery_reliability_annual,gain_mean__nyc_delivery_reliability_annual,regret_mean__nyc_delivery_deficit_p99_pct,regret_q90__nyc_delivery_deficit_p99_pct,regret_cond__nyc_delivery_deficit_p99_pct,gain_mean__nyc_delivery_deficit_p99_pct,regret_mean__montague_flow_reliability_annual,regret_q90__montague_flow_reliability_annual,regret_cond__montague_flow_reliability_annual,gain_mean__montague_flow_reliability_annual,regret_mean__montague_flow_deficit_p99_pct,regret_q90__montague_flow_deficit_p99_pct,regret_cond__montague_flow_deficit_p99_pct,gain_mean__montague_flow_deficit_p99_pct,regret_mean__trenton_flow_reliability_annual,regret_q90__trenton_flow_reliability_annual,regret_cond__trenton_flow_reliability_annual,gain_mean__trenton_flow_reliability_annual,regret_mean__downstream_flood_exceedance_annual,regret_q90__downstream_flood_exceedance_annual,regret_cond__downstream_flood_exceedance_annual,gain_mean__downstream_flood_exceedance_annual,regret_mean__nyc_storage_min_p01_pct,regret_q90__nyc_storage_min_p01_pct,regret_cond__nyc_storage_min_p01_pct,gain_mean__nyc_storage_min_p01_pct,regret_mean__nj_delivery_reliability_annual,regret_q90__nj_delivery_reliability_annual,regret_cond__nj_delivery_reliability_annual,gain_mean__nj_delivery_reliability_annual,harm_freq__nyc_delivery_reliability_annual,harm_freq__nyc_delivery_deficit_p99_pct,harm_freq__montague_flow_reliability_annual,harm_freq__montague_flow_deficit_p99_pct,harm_freq__trenton_flow_reliability_annual,harm_freq__downstream_flood_exceedance_annual,harm_freq__nyc_storage_min_p01_pct,harm_freq__nj_delivery_reliability_annual,party_harm_freq__nyc,party_harm_freq__nj,party_harm_freq__downstream_flow,party_harm_freq__flood_exposed,no_harm_freq,no_harm_freq_tau,n_degraded_mean
0,0.0,0.87,0.055,1.0,0.99,0.075,0.2,0.015,1.0,0.7917061224489795,48.74203748143617,0.9869183673469388,2.122328017770394,0.7399510204081633,2.355957462367478,14.177662605665251,1.0,0.5330612244897959,58.60286184855865,0.9346938775510204,31.53635715016834,0.4661224489795918,6.356818895689799,0.0,1.0,0.0,0.0,,0.41438367346938776,13.234324407942374,13.539082679698042,13.234324407942374,0.0,0.0,0.0,,0.5124775510204082,0.0,0.0,,12.389703715052233,0.0,0.0,,0.03508979591836735,0.7045902075867381,1.0941309472806506,0.7045902075867381,0.0,0.17457062354641753,0.646168871053419,0.9187927555074606,1.8106952954982076,0.0,0.0,,0.4931591836734694,0.0,1.0,0.0,0.0,0.0,1.0,0.19,0.0,1.0,0.0,0.0,1.0,0.0,0.035,2.19
1,0.0,0.895,1.0,0.665,0.0,0.09,0.385,0.005,1.0,0.8026448979591837,19.824435890605535,0.8254489795918367,40.70734699563335,0.7408816326530612,1.776228046963984,16.974579126643615,1.0,0.5453061224489796,28.189269265700464,0.5869387755102041,47.198506468709105,0.4514285714285714,5.198017102938723,0.0,1.0,0.0,0.0,,0.4253224489795918,0.0,0.0,,15.683277182888261,0.0,0.0,,0.35100816326530615,26.195315262810727,27.833185435712924,26.195315262810727,0.0,0.0,0.0,,0.03602040816326531,0.12486079218324386,0.19830363259837025,0.12486079218324386,0.0,0.05050821164178908,0.0,1.1224047031508684,4.483549404571943,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.0,1.0,0.045,0.0,0.045,0.0,1.0,1.0,0.0,0.0,2.045
2,0.0,0.76,0.975,0.605,0.005,0.27,0.555,0.0,0.565,0.7499387755102042,30.65721122402354,0.802861224489796,31.243157902823214,0.7932530612244898,1.1776940178859088,11.109847036478202,0.7368938775510203,0.46040816326530615,58.08545119549691,0.5453061224489796,46.36717850549055,0.5175510204081633,3.6704146323207416,0.0,0.4424489795918367,0.0,0.0,,0.3726163265306123,0.4968454859559542,0.0,5.84524101124652,5.347347335426214,0.0,0.0,,0.3284204081632653,16.731126170000593,17.644101839113596,16.731126170000593,0.0,0.0,0.0,,0.08839183673469389,0.0,0.0,,0.4736732368948312,1.6410249880796635,4.099134296375272,2.3113028001122022,0.20933409084440455,0.0,0.0,,0.2300530612244898,0.0,0.085,0.0,1.0,0.0,0.0,0.71,0.0,0.77,0.0,1.0,0.0,0.0,0.005,1.795
3,0.0,0.805,0.0,0.57,0.0,0.09,0.395,0.715,0.555,0.7628489795918366,48.022490486435416,0.7876081632653061,33.30325697249412,0.7454857142857142,1.7668610517642969,26.713024481433028,0.7364571428571429,0.49795918367346936,48.02249048685931,0.5346938775510204,39.780216977202095,0.4661224489795918,5.177619003121922,13.504931110650347,0.4661224489795918,0.0,0.0,,0.3855265306122449,12.54302749478799,13.022490484653996,12.799007647742847,0.028250081846364346,0.0,0.0,,0.3131673469387755,18.791225239671494,20.181315318501333,18.791225239671494,0.0,0.0,0.0,,0.040624489795918366,0.1154937969835569,0.18121564135443868,0.1154937969835569,0.0,0.0,0.0,,14.171486547719567,0.0,0.0,,0.22961632653061223,0.0,0.98,0.0,1.0,0.0,1.0,0.0,0.0,0.98,0.0,1.0,1.0,0.0,0.015,2.98
4,0.0,1.0,0.98,0.075,0.0,0.055,0.195,0.185,1.0,0.9971142857142857,4.104911372621295,0.6357102040816326,41.56649814418557,0.6958489795918368,2.3563661273733043,16.071493317624885,1.0,0.9706122448979592,65.47901877877072,0.37387755102040815,52.80458621191809,0.38693877551020406,6.383893761239742,0.0,1.0,0.0,0.0,,0.6197918367346938,0.3192229766300624,0.0,12.768919065202494,31.722024677502567,0.0,0.0,,0.16126938775510205,27.05446641136294,29.203936105384987,27.05446641136294,0.0,0.01009795918367347,0.025387755102040784,0.013738719977787035,0.001085714285714284,0.7049988725925642,1.1067711115409598,0.7049988725925642,0.0,0.20090731051757824,0.11319144231864672,1.385567658741919,3.730862694429003,0.0,0.0,,0.4931591836734694,0.0,0.025,0.0,1.0,0.735,1.0,0.145,0.0,0.165,0.0,1.0,1.0,0.0,0.0,2.905
5,0.0,1.0,0.86,0.005,0.0,0.21,0.31,0.035,0.545,0.9914204081632653,13.296406654058607,0.5646408163265306,42.256850367502444,0.7678489795918366,2.11674117216685,11.120868810657772,0.7206938775510204,0.9224489795918367,82.5846863120509,0.31183673469387757,66.34087688874637,0.4751020408163265,5.9454809333535,0.0,0.4163265306122449,0.0,0.0,,0.6140979591836735,3.9313400126041156,15.625397843386999,21.84077784780064,26.1426464320393,2.4489795918367362e-05,0.0,0.004897959183673473,0.09022448979591836,27.744818634679824,30.399239658336295,27.744818634679824,0.0,0.0,0.0,,0.06298775510204081,0.4653739173861097,0.7646993737606694,0.4653739173861097,0.0,2.369074748218221,7.105290498391069,4.193052651713666,0.9484056251625294,0.0,0.0,,0.2138530612244898,0.0,0.18,0.005,1.0,0.0,1.0,0.565,0.0,0.645,0.0,1.0,1.0,0.0,0.0,2.75
6,0.0,0.99,1.0,0.0,0.0,0.015,0.58,0.03,1.0,0.869938775510204,28.303684715328917,0.4308938775510204,38.52482451221307,0.6650163265306123,1.1371213742621489,18.469021338891547,1.0,0.6351020408163265,29.44298618007504,0.1853061224489796,41.444536572633844,0.3355102040816327,3.517294814867748,2.031569264758421,1.0,0.0,0.0,,0.49261632653061227,0.0,0.0,,7.20402835816488,0.043546938775510205,0.06775510204081636,0.043546938775510205,0.0,24.01279277939045,26.52643149447914,24.01279277939045,0.0,0.03984489795918367,0.06448979591836729,0.03984489795918367,0.0,0.0,0.0,,0.5142458805185912,0.015348529726990296,0.0,1.0232353151326865,5.942831934905073,0.0,0.0,,0.4931591836734694,0.0,0.0,1.0,1.0,1.0,0.0,0.015,0.0,0.015,0.0,1.0,0.0,0.0,0.015,3.015
7,0.0,0.72,1.0,0.0,0.0,0.055,0.375,0.405,0.435,0.7320081632653062,19.707181547575022,0.38137959183673475,37.0293526648439,0.6961224489795919,1.847750643545196,21.61906180318598,0.6954204081632653,0.45387755102040817,19.707420019270618,0.18775510204081633,38.55135955834962,0.3926530612244898,5.389049029380981,0.27480401619832345,0.40816326530612246,0.0,0.0,,0.3546857142857144,0.0,0.0,,15.800531525918775,0.09306122448979594,0.12408163265306116,0.09306122448979594,0.0,22.517320932021274,25.387455612088708,22.517320932021274,0.0,0.010351020408163264,0.02367346938775506,0.014578901983328542,0.001612244897959183,0.19638338876445607,0.31902426545732465,0.19638338876445607,0.0,0.0,0.0,,9.07752386947252,0.0,0.0,,0.18857959183673473,0.0,0.0,1.0,1.0,0.71,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,3.71
8,0.0,1.0,1.0,0.18,0.0,0.09,0.2,0.32,1.0,0.9456122448979591,14.493091006585942,0.6695265306122448,39.77364185349006,0.7223142857142858,2.3211182244838002,20.48464381004302,0.9380571428571429,0.7640816326530612,19.60638805278427,0.38448979591836735,45.9723599953817,0.4146938775510204,6.273737947954868,0.15004164606431503,0.7420408163265306,0.0,0.0,,0.5682897959183674,0.0,0.0,,21.014622066907858,0.0,0.0,,0.19508571428571428,25.261610120667438,27.0687328968192,25.261610120667438,0.0,6.93877551020411e-05,0.0,0.0027755102040816436,0.017522448979591834,0.6697509697030603,1.063836311379277,0.6697509697030603,0.0,0.0,0.0,,7.943105876329561,0.0,0.0,,0.43121632653061226,0.0,0.0,0.0,1.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.025
9,0.0,1.0,0.975,0.0,0.0,0.005,0.21,0.315,1.0,0.9583469387755101,8.48934236929341,0.40309795918367347,39.60982664828198,0.6474938775510205,2.305573700122239,18.019956138967157,1.0,0.8057142857142857,62.83134553134478,0.18775510204081633,51.57035602837971,0.32653061224489793,6.302701069000899,0.0,1.0,0.0,0.0,,0.5810244897959184,0.32129456196022815,0.0,10.709818732007605,27.33966526616062,0.07134285714285714,0.0931428571428572,0.07134285714285714,0.0,25.097794915459353,27.94390909475253,25.097794915459353,0.0,0.057367346938775515,0.08408163265306123,0.057367346938775515,0.0,0.6542064453414992,1.0289791360523048,0.6542064453414992,0.0,0.16897568662586895,0.042276939598082375,1.4081307218822412,5.647393891879563,0.0,0.0,,0.4931591836734694,0.0,0.03,1.0,1.0,1.0,1.0,0.12,0.0,0.14,0.0,1.0,1.0,0.0,0.01,4.15
10,0.0,1.0,1.0,0.005,0.0,0.05,0.55,0.115,0.935,0.911191836734694,24.543843360162597,0.5174489795918368,41.05135542310917,0.683338775510204,1.1823157631537424,20.119811953041044,0.8987551020408165,0.7118367346938775,26.283077037956122,0.22040816326530613,46.84230636116926,0.3657142857142857,3.6637176785403307,3.293466219783045,0.6816326530612244,0.0,0.0,,0.5338693877551021,0.0,0.0,,10.9638697133312,2.8571428571428496e-05,0.0,0.0057142857142856995,0.04303673469387755,26.539323690286547,28.329862406864418,26.539323690286547,0.0,0.02188163265306122,0.04171428571428572,0.024178599616642236,0.0003591836734693887,0.0,0.0,,0.46905149162699766,0.010524613479849024,0.0,1.0524613479849023,7.588798632807432,0.0,0.0,,0.3919142857142857,0.0,0.0,0.005,1.0,0.905,0.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,1.92
11,0.0,1.0,0.98,0.0,0.0,0.05,0.375,0.14,0.405,0.9967142857142858,4.8553496029437575,0.5296612244897959,41.398774895720344,0.7058122448979591,1.8319838535483848,14.77095743046525,0.6837183673469387,0.9706122448979592,68.73824594358446,0.27346938775510204,55.64813682343918,0.40244897959183673,5.35397386464795,0.0,0.36979591836734693,0.0,0.0,,0.6193918367346939,0.45952924192183303,0.0,13.129406912052373,31.11189271247187,4.081632653061273e-06,0.0,0.0008163265306122547,0.05522448979591837,26.88674316289772,27.790614641761383,26.88674316289772,0.0,0.002530612244897957,0.00897959183673469,0.006172224987555993,0.0034816326530612246,0.180616598767645,0.2911208397687591,0.180616598767645,0.0,0.2979900254388258,0.70555037480549,1.528153976609363,2.527409522190614,0.0,0.0,,0.17687755102040817,0.0,0.035,0.005,1.0,0.41,1.0,0.195,0.0,0.22,0.0,1.0,1.0,0.0,0.0,2.645
12,0.0,0.98,1.0,0.02,0.0,0.06,0.35,0.375,0.9,0.8576122448979591,19.751115374176962,0.603204081632653,41.200480602748755,0.7140693877551021,1.9376410818268357,21.505750513611428,0.8687632653061224,0.6212244897959184,19.757106482597425,0.33387755102040817,46.08740281704051,0.4163265306122449,5.591153663265416,1.7535992256172745,0.6359183673469387,0.0,0.0,,0.4802897959183674,0.0,0.0,,15.75659769931684,0.0,0.0,,0.12876326530612248,26.688448869926134,28.608452039417074,26.688448869926134,0.0,0.0010693877551020408,0.0041632653061224835,0.006110787172011662,0.010277551020408162,0.28627382704609555,0.45971957459418383,0.28627382704609555,0.0,0.0,0.0,,8.964212579897968,0.0,0.0,,0.36192244897959186,0.0,0.0,0.0,1.0,0.175,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.175
13,0.0,0.29,1.0,0.11,0.0,0.055,0.55,0.03,0.555,0.5601224489795918,19.983965870750374,0.6420081632653062,39.81171812644188,0.7182367346938776,1.1780448972361692,13.71959703403648,0.7332448979591837,0.24897959183673468,33.46250814196712,0.3526530612244898,40.533847422735136,0.42857142857142855,3.675604232067568,0.0,0.4310204081632653,0.0,0.0,,0.18280000000000002,0.0,0.0,,15.523747202743428,0.0,0.0,,0.1675673469387755,25.299686393619254,28.31495035572218,25.299686393619254,0.0,0.0002734693877551009,0.0,0.003418367346938761,0.013648979591836734,0.0,0.0,,0.47332235754457086,0.03975870222195874,0.0006558620815279763,0.3975870222195874,1.2178178025449793,0.0,0.0,,0.22640408163265305,0.0,0.0,0.0,1.0,0.08,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.015,1.18
14,0.0,1.0,0.98,0.01,0.0,0.05,0.375,0.095,0.345,0.9965510204081633,5.437694088134887,0.5873428571428572,41.717179962779056,0.708391836734694,1.8242244120585571,14.096584203190089,0.6632938775510203,0.9689795918367347,69.64157137199615,0.3183673469387755,55.032510166514946,0.4138775510204082,5.334416467592364,0.0,0.35183673469387755,0.0,0.0,,0.6192285714285714,0.5349611237949133,0.0,11.888024973220297,30.60498010915382,0.0,0.0,,0.11290204081632652,27.205148229956432,28.31318218106126,27.205148229956432,0.0,0.0016897959183673477,0.005795918367346892,0.005632653061224493,0.00522040816326531,0.17285715727781714,0.28134395874405704,0.17285715727781714,0.0,0.3910416525017162,1.0960882373021572,1.4756288773649668,1.9460879219783427,0.0,0.0,,0.15645306122448982,0.0,0.045,0.0,1.0,0.3,1.0,0.265,0.0,0.295,0.0,1.0,1.0,0.0,0.0,2.61
15,0.0,0.925,1.0,0.25,0.0,0.065,0.375,0.25,0.68,0.8206938775510204,20.014211627907706,0.6957306122448981,38.279657130384365,0.7180163265306123,1.7857945477046713,18.047136569930668,0.7855551020408162,0.5771428571428572,32.37596912261073,0.40653061224489795,39.49564802764088,0.41061224489795917,5.236153979430887,0.0,0.52,0.0,0.0,,0.44337142857142864,0.0,0.0,,15.493501445586094,0.0,0.0,,0.22128979591836737,23.767625397561737,26.47669286959428,23.767625397561737,0.0,5.7142857142856715e-05,0.0,0.0022857142857142685,0.013212244897959184,0.13442729292393138,0.21439848121446475,0.13442729292393138,0.0,0.0,0.0,,5.505598636217205,0.0,0.0,,0.27871428571428575,0.0,0.0,0.0,1.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.025
16,0.0,0.735,1.0,0.59,0.0,0.245,0.315,0.195,1.0,0.7371346938775512,19.76471874335618,0.791526530612245,41.305899427221654,0.7771306122448979,2.0499246695764515,17.78817305988125,1.0,0.46122448979591835,25.917727425064523,0.5428571428571428,47.57578496458766,0.49142857142857144,5.784862548068044,0.0,1.0,0.0,0.0,,0.3598122448979592,0.0,0.0,,15.74299433013762,0.0,0.0,,0.3170857142857143,26.793867694399033,28.566666706723655,26.793867694399033,0.0,0.0,0.0,,0.07226938775510204,0.39855741479571144,0.636598735655267,0.39855741479571144,0.0,0.0,0.0,,5.246635126167787,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
17,0.0,1.0,1.0,0.0,0.0,0.005,0.18,0.46,1.0,0.9661061224489795,15.896071789693059,0.4199714285714286,39.62949913067629,0.6615714285714286,2.4077631871572898,24.752670904071866,1.0,0.8383673469387755,27.797947597871143,0.20408163265306123,44.81968556287126,0.3485714285714286,6.503802212439174,9.407793900705077,1.0,0.0,0.0,,0.5887836734693878,0.0,0.0,,19.61164128380074,0.054469387755102044,0.07102040816326527,0.054469387755102044,0.0,25.117467397853655,26.993690675651052,25.117467397853655,0.0,0.043289795918367346,0.060489795918367395,0.043289795918367346,0.0,0.7563959323765497,1.170526934348658,0.7563959323765497,0.0,0.0,0.0,,12.2111329703584,0.0,0.0,,0.4931591836734694,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
18,0.0,0.99,1.0,0.0,0.0,0.025,0.19,0.54,1.0,0.8556367346938775,19.251143203608773,0.371730612244898,40.40906359584439,0.6939836734693878,2.368752448841568,24.726721162806385,1.0,0.6236734693877551,19.2562745387401,0.18857142857142858,44.802983191948556,0.3893877551020408,6.408280356898931,2.9849404317703994,1.0,0.0,0.0,,0.47831428571428575,0.0,0.0,,16.256569869885027,0.10271020408163264,0.13395918367346943,0.10271020408163264,0.0,25.897031863021763,28.11067622780563,25.897031863021763,0.0,0.011563265306122445,0.024489795918367308,0.01352428690774555,0.0006857142857142867,0.7173851940608281,1.1223858322778506,0.7173851940608281,0.0,0.0,0.0,,12.185183229092923,0.0,0.0,,0.4931591836734694,0.0,0.0,1.0,1.0,0.855,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.855
19,0.0,0.81,1.0,0.84,0.125,0.075,0.375,0.345,1.0,0.7669877551020409,46.99102709378681,0.8712122448979592,28.521800820496455,0.7411142857142857,1.8119699882999631,21.826768875878205,1.0,0.49551020408163265,46.99557934700891,0.673469387755102,34.42259700439821,0.4710204081632653,5.285247540476012,4.665676532153868,1.0,0.0,0.0,,0.38966530612244893,11.532102324947056,11.995579343275736,11.767451351986793,0.048788304654036524,0.0,0.0,,0.3967714285714286,14.021250177970396,15.935860621265363,14.162878967646865,0.011481090296562222,0.0,0.0,,0.0362530612244898,0.1606027335192233,0.2549133896325685,0.1606027335192233,0.0,0.0,0.0,,9.285230942164745,0.0,0.0,,0.4931591836734694,0.0,0.98,0.0,0.99,0.0,1.0,0.0,0.0,0.98,0.0,0.99,1.0,0.0,0.045,2.97
20,0.0,1.0,0.68,1.0,0.66,0.07,0.21,0.0,1.0,0.8989265306122448,31.951748988056224,0.9663428571428571,21.04001044890275,0.7451224489795919,2.3462574390704383,4.303027837502819,1.0,0.6677551020408163,88.84539585059481,0.8383673469387755,74.9916974819189,0.4963265306122449,6.354898103055743,0.0,1.0,0.0,0.0,,0.521604081632653,11.979993365748651,44.373021332218,31.11686588506143,15.535957451186219,0.0,0.0,,0.4919020408163265,12.70992462540527,42.86531553328997,31.38252993927227,6.1819459093251385,0.0,0.0,,0.04026122448979591,0.6948901842896984,1.0908676963654758,0.6948901842896984,0.0,8.238510096210643,13.374578674341537,8.95490227848983,0.0,0.0,0.0,,0.4931591836734694,0.0,0.385,0.0,0.405,0.0,1.0,0.92,0.0,1.0,0.0,0.405,1.0,0.0,0.0,2.71
21,0.0,0.91,0.82,1.0,0.825,0.135,0.27,0.0,0.705,0.8283387755102041,37.64892031471257,0.9638367346938775,12.054045655841321,0.7735142857142857,2.2420979007767285,7.979408370512715,0.8070081632653061,0.5608163265306122,76.16127671985063,0.8440816326530612,64.59685333680665,0.5306122448979592,6.144992267798998,0.0,0.5363265306122449,0.0,0.0,,0.4510163265306122,5.102261516252961,24.401172768482365,19.624082754819078,2.961054275034192,0.0,0.0,,0.4893959183673469,4.442352473296559,24.404253294663373,18.903627545942804,6.900338550277865,0.0,0.0,,0.06865306122448979,0.5907306459959881,0.9319243696573523,0.5907306459959881,0.0,4.565013103265369,8.926528307378168,5.016497915676229,0.002883540064622281,0.0,0.0,,0.3001673469387755,0.0,0.26,0.0,0.235,0.0,1.0,0.91,0.0,0.99,0.0,0.235,1.0,0.0,0.33,2.405
22,0.0,1.0,1.0,0.06,0.0,0.06,0.24,0.22,1.0,0.9260489795918367,17.58935617612084,0.6255959183673468,37.43553011116596,0.7179632653061225,2.2596761792879176,18.819045443989356,1.0,0.7330612244897959,25.882471476593086,0.3689795918367347,40.15965410884855,0.41551020408163264,6.1965374383511955,0.0,1.0,0.0,0.0,,0.5487265306122449,0.0,0.0,,17.918356897372956,0.0,0.0,,0.15115510204081634,22.92349837834334,25.882005658555112,22.92349837834334,0.0,0.00041632653061224464,8.163265306120973e-05,0.004163265306122446,0.013518367346938773,0.6083089245071777,0.9621303294090038,0.6083089245071777,0.0,0.0,0.0,,6.277507510275897,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.1
23,0.0,1.0,1.0,0.0,0.0,0.065,0.2,0.375,0.94,0.9105142857142857,19.24221794926937,0.5412897959183673,37.944989087760405,0.7111142857142858,2.3355235178421485,20.03276190558915,0.8973918367346938,0.7077551020408164,33.04790937225454,0.28816326530612246,40.47081606213775,0.41714285714285715,6.336954036401503,0.0,0.686530612244898,0.0,0.0,,0.533191836734694,0.0,0.0,,16.26549512422443,0.0,0.0,,0.06684897959183674,23.43295735493778,26.363681955246197,23.43295735493778,0.0,0.001061224489795918,0.004081632653061273,0.00530612244897959,0.0073142857142857185,0.6841562630614084,1.0852803695684863,0.6841562630614084,0.0,0.0,0.0,,7.491223971875688,0.0,0.0,,0.39055102040816325,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.2
24,0.0,0.925,1.0,0.0,0.0,0.025,0.38,0.59,1.0,0.821861224489796,19.783282346187892,0.4610775510204082,40.87005628538292,0.6654816326530612,1.7909245774332518,26.595296639919155,1.0,0.5681632653061225,19.783282348010474,0.2073469387755102,44.27696469566732,0.3420408163265306,5.253878132545732,6.61728544794144,1.0,0.0,0.0,,0.44453877551020404,0.0,0.0,,15.724430727305906,0.013412244897959185,0.02130612244897961,0.01382705659583421,4.8979591836735e-05,26.358024552560302,28.523834438881057,26.358024552560302,0.0,0.039379591836734694,0.06367346938775509,0.039379591836734694,0.0,0.13955732265251186,0.2151588082140255,0.13955732265251186,0.0,0.0,0.0,,14.05375870620569,0.0,0.0,,0.4931591836734694,0.0,0.0,0.97,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.97
25,0.0,0.69,1.0,0.43,0.0,0.07,0.55,0.03,1.0,0.7147102040816327,29.429519717797646,0.7501591836734696,33.38177801404891,0.735073469387755,1.1724099837411457,16.65151019578721,1.0,0.42122448979591837,29.42951971859616,0.47183673469387755,40.76070619707759,0.4473469387755102,3.6353764690588672,0.34164911366784223,1.0,0.0,0.0,,0.3373877551020408,0.0,0.0,,6.078193355696152,0.0,0.0,,0.2757183673469388,18.869746281226288,20.27319323453816,18.869746281226288,0.0,0.0,0.0,,0.03021224489795918,0.0,0.0,,0.47895727103959446,0.0026615021279756943,0.0,0.26615021279756945,4.112633764201721,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.015,1.01
26,0.0,0.605,1.0,0.905,0.08,0.065,0.38,0.005,1.0,0.6723755102040818,38.845279984114015,0.9013591836734693,36.76259344683328,0.7201755102040814,1.7846039038824586,21.820514585438083,1.0,0.3763265306122449,39.541516924397946,0.7093877551020408,43.46164472944889,0.42122448979591837,5.226415279533975,9.558259761053828,1.0,0.0,0.0,,0.29505306122448977,3.73710125729746,4.5415169205015316,4.084263669177552,0.3995343466772433,0.0,0.0,,0.4269183673469388,22.288326918775983,26.73304966188466,22.4003285615839,0.037765204765326736,1.6326530612244538e-05,0.0,0.0016326530612244539,0.015330612244897958,0.13323664910171834,0.20837726853680547,0.13323664910171834,0.0,0.03066984752858115,0.0,1.022328250952705,9.309646499253203,0.0,0.0,,0.4931591836734694,0.0,0.915,0.0,0.995,0.01,1.0,0.03,0.0,0.93,0.0,0.995,1.0,0.0,0.07,2.95
27,0.0,1.0,0.93,0.125,0.0,0.055,0.375,0.19,1.0,0.9710326530612243,11.417080053344227,0.6456530612244898,39.270348750196035,0.6924408163265307,1.8403730677077237,14.887937739119153,0.9685591836734693,0.846530612244898,73.16883487485637,0.3526530612244898,59.19698186806699,0.36244897959183675,5.367342020489885,0.0,0.8383673469387755,0.0,0.0,,0.5937102040816327,1.490729953827616,0.0,15.691894250817011,25.581362973977186,0.0,0.0,,0.17121224489795916,24.75831701737341,26.79672518700519,24.75831701737341,0.0,0.013636734693877552,0.03599999999999998,0.01868045848476377,0.0012163265306122466,0.18900581292698387,0.30532359189777386,0.18900581292698387,0.0,0.6405456860939084,2.8078952428669552,2.135152286979695,2.9869454914995983,0.0,0.0,,0.4617183673469388,0.0,0.095,0.0,1.0,0.73,1.0,0.3,0.0,0.36,0.0,1.0,1.0,0.0,0.0,3.125
28,0.0,1.0,1.0,0.0,0.0,0.05,0.375,0.37,1.0,0.9274979591836735,22.25640739357329,0.5178122448979592,36.441006045689946,0.6776122448979592,1.803069007659568,22.77632635437244,1.0,0.746938775510204,28.69126274352722,0.24081632653061225,39.19696772369928,0.34938775510204084,5.279073096878489,5.364069147670531,1.0,0.0,0.0,,0.5501755102040816,0.0,0.0,,13.251305679920506,0.0,0.0,,0.043371428571428575,21.92897431286732,24.70469065365696,21.92897431286732,0.0,0.027261224489795913,0.049061224489795933,0.027398215567634086,1.224489795918382e-05,0.15170175287882798,0.23838586930653402,0.15170175287882798,0.0,0.0,0.0,,10.234788420658978,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.995,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.995
