solution_id,sat_multivariate_sow,sat_uni_sow__nyc_delivery_reliability_annual,sat_uni_sow__nyc_delivery_deficit_p99_pct,sat_uni_sow__montague_flow_reliability_annual,sat_uni_sow__montague_flow_deficit_p99_pct,sat_uni_sow__trenton_flow_reliability_annual,sat_uni_sow__downstream_flood_exceedance_annual,sat_uni_sow__nyc_storage_min_p01_pct,sat_uni_sow__nj_delivery_reliability_annual,laplace__nyc_delivery_reliability_annual,laplace__nyc_delivery_deficit_p99_pct,laplace__montague_flow_reliability_annual,laplace__montague_flow_deficit_p99_pct,laplace__trenton_flow_reliability_annual,laplace__downstream_flood_exceedance_annual,laplace__nyc_storage_min_p01_pct,laplace__nj_delivery_reliability_annual,maximin__nyc_delivery_reliability_annual,maximin__nyc_delivery_deficit_p99_pct,maximin__montague_flow_reliability_annual,maximin__montague_flow_deficit_p99_pct,maximin__trenton_flow_reliability_annual,maximin__downstream_flood_exceedance_annual,maximin__nyc_storage_min_p01_pct,maximin__nj_delivery_reliability_annual,regret_mean__nyc_delivery_reliability_annual,regret_q90__nyc_delivery_reliability_annual,regret_cond__nyc_delivery_reliability_annual,gain_mean__nyc_delivery_reliability_annual,regret_mean__nyc_delivery_deficit_p99_pct,regret_q90__nyc_delivery_deficit_p99_pct,regret_cond__nyc_delivery_deficit_p99_pct,gain_mean__nyc_delivery_deficit_p99_pct,regret_mean__montague_flow_reliability_annual,regret_q90__montague_flow_reliability_annual,regret_cond__montague_flow_reliability_annual,gain_mean__montague_flow_reliability_annual,regret_mean__montague_flow_deficit_p99_pct,regret_q90__montague_flow_deficit_p99_pct,regret_cond__montague_flow_deficit_p99_pct,gain_mean__montague_flow_deficit_p99_pct,regret_mean__trenton_flow_reliability_annual,regret_q90__trenton_flow_reliability_annual,regret_cond__trenton_flow_reliability_annual,gain_mean__trenton_flow_reliability_annual,regret_mean__downstream_flood_exceedance_annual,regret_q90__downstream_flood_exceedance_annual,regret_cond__downstream_flood_exceedance_annual,gain_mean__downstream_flood_exceedance_annual,regret_mean__nyc_storage_min_p01_pct,regret_q90__nyc_storage_min_p01_pct,regret_cond__nyc_storage_min_p01_pct,gain_mean__nyc_storage_min_p01_pct,regret_mean__nj_delivery_reliability_annual,regret_q90__nj_delivery_reliability_annual,regret_cond__nj_delivery_reliability_annual,gain_mean__nj_delivery_reliability_annual,harm_freq__nyc_delivery_reliability_annual,harm_freq__nyc_delivery_deficit_p99_pct,harm_freq__montague_flow_reliability_annual,harm_freq__montague_flow_deficit_p99_pct,harm_freq__trenton_flow_reliability_annual,harm_freq__downstream_flood_exceedance_annual,harm_freq__nyc_storage_min_p01_pct,harm_freq__nj_delivery_reliability_annual,party_harm_freq__nyc,party_harm_freq__nj,party_harm_freq__downstream_flow,party_harm_freq__flood_exposed,no_harm_freq,no_harm_freq_tau,n_degraded_mean
271,0.0,1.0,1.0,0.01,0.0,0.06,0.19,0.17,0.995,0.9398979591836735,16.991586962271086,0.5563877551020409,29.092339334087953,0.7031673469387755,2.3650887439051784,16.570073001481866,0.9316816326530613,0.7502040816326531,46.341117030029004,0.27755102040816326,41.753721650248934,0.3812244897959184,6.378874658770921,0.0,0.7346938775510204,0.0,0.0,,0.5625755102040817,0.021999259409915765,0.0,2.1999259409915766,18.538125370632628,0.0,0.0,,0.0819469387755102,14.58030760126533,16.802846403292982,14.58030760126533,0.0,0.005024489795918365,0.01795918367346938,0.01116553287981859,0.00333061224489796,0.7137214891244384,1.1214097287337839,0.7137214891244384,0.0,0.023551879054056625,0.0,0.5887969763514156,4.052086946822459,0.0,0.0,,0.4248408163265306,0.0,0.01,0.0,1.0,0.45,1.0,0.04,0.0,0.05,0.0,1.0,1.0,0.0,0.06,2.5
272,0.0,0.3,1.0,0.07,0.0,0.065,0.165,0.615,1.0,0.5696938775510204,17.70413631884132,0.621,38.251004691950364,0.7130244897959185,2.4229408958920517,26.15424997532871,1.0,0.2938775510204082,17.75310573880614,0.33877551020408164,43.00056372486033,0.403265306122449,6.4687830299010125,3.4218936459963554,1.0,0.0,0.0,,0.19237142857142855,0.0,0.0,,17.803576754652475,0.0,0.0,,0.14655918367346937,23.738972959127736,27.276750431412474,23.738972959127736,0.0,0.0007755102040816317,0.002448979591836764,0.004431486880466466,0.008938775510204085,0.7715736411113118,1.1901819654283337,0.7715736411113118,0.0,0.0,0.0,,13.612712041615255,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.175,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.175
273,0.0,0.46,1.0,0.25,0.98,0.07,0.42,0.07,0.79,0.6196448979591836,29.75436052676748,0.6996979591836734,18.194759541913868,0.7317102040816326,1.6359438237964787,15.563050855816225,0.8248816326530611,0.3314285714285714,38.59908144515774,0.433469387755102,27.845830378524646,0.4473469387755102,4.898934084406513,0.0,0.5640816326530612,0.0,0.0,,0.24232244897959185,0.0,0.0,,5.753352546726319,0.0,0.0,,0.22525714285714288,3.7723581213297077,4.986964519516216,3.9501132160520496,0.08963031223846625,0.0,0.0,,0.026848979591836738,0.004603500320669494,0.015729031991014893,0.014164616371290753,0.020026931304930783,0.0,0.0,,3.0215129221027635,0.0,0.0,,0.3180408163265306,0.0,0.0,0.0,0.955,0.0,0.325,0.0,0.0,0.0,0.0,0.955,0.325,0.02,1.0,1.28
274,0.0,0.82,1.0,0.06,0.0,0.04,0.445,0.49,1.0,0.7685632653061225,29.68306846905476,0.6006408163265305,41.46487780804803,0.6576367346938775,1.5281931022074589,23.650310034836085,1.0,0.5085714285714286,29.683068470385013,0.3028571428571429,47.07662760153145,0.3159183673469388,4.646426431699857,8.121352565578235,1.0,0.0,0.0,,0.39124081632653057,0.0,0.0,,5.824644604439036,0.0,0.0,,0.1262,26.952846075225402,28.745609438132167,26.952846075225402,0.0,0.04729387755102041,0.07844897959183678,0.04801408888428468,6.938775510204054e-05,0.0,0.0,,0.12317415257328132,0.0,0.0,,11.108772101122621,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.985
275,0.0,0.76,0.01,0.765,0.01,0.295,0.305,0.4,0.515,0.7506734693877553,49.135113111104516,0.8546693877551018,36.5515780374902,0.8004979591836735,2.1208034334244066,22.967004931774426,0.718534693877551,0.4840816326530612,49.16052213083346,0.6424489795918368,42.301296910166506,0.5363265306122449,5.8947604919048615,10.122015668098653,0.45224489795918366,0.0,0.0,,0.37335102040816326,13.63678106637612,14.16052212768522,13.705307604398111,0.00938102876540004,0.0,0.0,,0.38022857142857147,22.039546304667578,24.700812804726812,22.039546304667578,0.0,0.0,0.0,,0.09563673469387755,0.46943617864366616,0.7549623931339846,0.46943617864366616,0.0,0.0,0.0,,10.425466998060966,0.0,0.0,,0.2116938775510204,0.0,0.995,0.0,1.0,0.0,1.0,0.0,0.0,0.995,0.0,1.0,1.0,0.0,0.015,2.995
276,0.0,0.215,1.0,0.005,0.0,0.055,0.475,0.05,0.68,0.5305795918367346,20.27711672532679,0.5563959183673469,29.147418395363776,0.719134693877551,1.4180475044141665,14.749158862070344,0.7849346938775511,0.2310204081632653,36.545835905910224,0.28489795918367344,38.084401973809754,0.4253061224489796,4.353894700769367,0.0,0.5028571428571429,0.0,0.0,,0.15325714285714284,0.0,0.0,,15.23059634816701,0.0,0.0,,0.08195510204081632,14.63538666254115,16.402078231927195,14.63538666254115,0.0,0.00011836734693877526,0.0,0.002152133580705005,0.014391836734693877,0.0,0.0,,0.23331975036657354,0.0151170983871837,0.0,0.755854919359185,2.222738026744068,0.0,0.0,,0.2780938775510204,0.0,0.0,0.0,1.0,0.055,0.0,0.02,0.0,0.02,0.0,1.0,0.0,0.0,0.095,1.075
277,0.0,0.715,1.0,0.025,0.0,0.055,0.16,0.77,0.4,0.712330612244898,29.117698037307147,0.6090938775510204,41.20514937151422,0.7154122448979592,2.439721760788495,31.206484769948755,0.6913795918367347,0.43918367346938775,29.117698037618837,0.34530612244897957,44.617125646717234,0.4228571428571429,6.5066445957820465,12.963521447821796,0.4179591836734694,0.0,0.0,,0.33500816326530614,0.0,0.0,,6.390015036186647,0.0,0.0,,0.13465306122448978,26.693117638691582,28.97135235651315,26.693117638691582,0.0,0.00025714285714285634,0.0,0.002857142857142848,0.010808163265306123,0.7883545060077547,1.21075784940659,0.7883545060077547,0.0,0.0,0.0,,18.66494683623529,0.0,0.0,,0.1845387755102041,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.09
278,0.0,0.655,0.865,0.565,0.85,0.275,0.41,0.0,1.0,0.6944285714285715,32.640471363697145,0.7847714285714287,16.941142966191816,0.8004979591836735,1.7126972865636472,9.269152744810501,1.0,0.4057142857142857,72.50623849069059,0.5346938775510204,56.49623448494925,0.5510204081632653,5.060037871864918,0.0,1.0,0.0,0.0,,0.31710612244897957,2.8891271315268803,15.959522716082775,14.093303080618927,5.756368841323535,0.0,0.0,,0.31033061224489794,2.988332571314898,14.100281657554998,8.30092380920805,0.5592213379457073,0.0,0.0,,0.09563673469387755,0.06275074235075363,0.13398924955317273,0.07050645207949847,0.0014207105678465078,3.2860666277021364,6.945797015749576,3.692209694047344,0.013681438799175627,0.0,0.0,,0.4931591836734694,0.0,0.205,0.0,0.36,0.0,0.89,0.89,0.0,0.97,0.0,0.36,0.89,0.0,0.64,2.345
279,0.0,1.0,1.0,0.12,0.0,0.055,0.18,0.58,1.0,0.8794938775510204,25.020626665722617,0.6497836734693877,38.96674316330083,0.6857387755102041,2.4040667576257175,24.311453074505994,1.0,0.6571428571428571,26.154743816592248,0.3681632653061224,43.4572030273841,0.35428571428571426,6.441020531534996,5.27939692853475,1.0,0.0,0.0,,0.5021714285714285,0.0,0.0,,10.48708640777118,0.0,0.0,,0.17534285714285716,24.45471143047821,26.458994747427933,24.45471143047821,0.0,0.019767346938775514,0.0424489795918367,0.02325570228091237,0.0006448979591836762,0.7526995028449774,1.1653912420446448,0.7526995028449774,0.0,0.0,0.0,,11.769915140792527,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.85,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.015,2.85
280,0.0,0.74,0.585,1.0,1.0,0.075,0.21,0.07,1.0,0.7389387755102041,43.75065330035301,0.9745428571428572,10.007125902043363,0.7342857142857143,2.3121682721329213,17.90632590976175,0.9669632653061224,0.47591836734693876,48.236195482158664,0.8840816326530613,25.70538709381181,0.4448979591836735,6.272063261339387,3.40205641955181,0.8538775510204082,0.0,0.0,,0.36161632653061226,8.266916208809052,13.236195479245135,8.435628784499032,0.02397598194984724,0.0,0.0,,0.5001020408163266,1.1566392219699873,4.106916496297251,2.82107127309753,5.661545052749249,0.0,0.0,,0.029424489795918368,0.6608010173521813,1.0277301337478442,0.6608010173521813,0.0,0.019715611810318893,0.0,0.9857805905159447,5.38450358785861,0.0,0.0,,0.46012244897959176,0.0,0.98,0.0,0.41,0.0,1.0,0.02,0.0,0.98,0.0,0.41,1.0,0.0,0.38,2.41
281,0.0,0.44,1.0,0.99,0.275,0.07,0.205,0.0,1.0,0.6126122448979592,20.064501275468,0.9366612244897959,29.08421572330925,0.7344693877551021,2.321707133268581,13.52498125081016,1.0,0.3363265306122449,26.425824334498255,0.7804081632653062,41.836118368585886,0.4530612244897959,6.275730753469404,0.0,1.0,0.0,0.0,,0.23528979591836735,0.0,0.0,,15.4432117980258,0.0,0.0,,0.46222040816326526,15.26737052514542,21.00610500161335,17.34928468766525,0.6951865346587982,0.0,0.0,,0.029608163265306128,0.670339878487841,1.0423465073896885,0.670339878487841,0.0,0.6922510463779425,2.843027358748251,2.097730443569523,1.6756943634746397,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,0.88,0.0,1.0,0.33,0.0,0.33,0.0,0.88,1.0,0.0,0.12,2.21
282,0.0,1.0,0.85,0.08,0.0,0.055,0.225,0.02,0.04,0.9920367346938775,13.025970611439597,0.6357795918367347,33.28685383448945,0.7188857142857142,2.3022248236161267,10.835484309889548,0.5306530612244899,0.9355102040816327,84.32370148210619,0.3657142857142857,66.07905088284085,0.4293877551020408,6.302238279704485,0.0,0.2383673469387755,0.0,0.0,,0.6147142857142857,4.416379918708461,22.220292203560795,25.236456678334065,26.89812238076266,0.0,0.0,,0.1613387755102041,18.774822101666825,27.568454089962888,18.774822101666825,0.0,0.0,0.0,,0.014024489795918367,0.6508575688353866,1.0301912142915337,0.6508575688353866,0.0,2.2049244608698935,6.817457028279834,3.5852430258047048,0.4988708370459796,0.001836734693877551,0.0016326530612245094,0.01530612244897959,0.02564897959183674,0.0,0.175,0.0,1.0,0.0,1.0,0.615,0.12,0.695,0.12,1.0,1.0,0.0,0.0,2.91
283,0.0,0.69,1.0,0.975,0.22,0.095,0.425,0.0,1.0,0.7160163265306122,26.76159332715164,0.9270775510204081,30.09835961357544,0.7452285714285714,1.6093442826328113,13.400194208942986,1.0,0.4310204081632653,33.98124979092416,0.7648979591836734,41.34178368461067,0.45877551020408164,4.81852286264802,0.0,1.0,0.0,0.0,,0.3386938775510204,0.0,0.0,,8.746119746342156,0.0,0.0,,0.45263673469387755,15.951449640694987,20.825365253071205,16.969627277335093,0.365121759942167,0.0,0.0,,0.04036734693877551,0.0009777443482356341,0.0,0.015042220742086677,0.043000716496164576,0.798112074762297,3.0328690682545876,2.313368332644339,1.6567683499918218,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,0.94,0.0,0.065,0.345,0.0,0.345,0.0,0.94,0.065,0.0,0.165,1.35
284,0.0,1.0,0.905,0.265,0.61,0.09,0.21,0.0,1.0,0.9319673469387755,15.479018601874682,0.7020204081632653,29.232118234980945,0.7406081632653061,2.313342249748956,11.503999183009583,1.0,0.7346938775510204,74.73878492661426,0.4342857142857143,59.876792833567386,0.4506122448979592,6.2691487126192955,0.0,1.0,0.0,0.0,,0.5546448979591837,1.936929487291712,5.306376983528479,16.141079060764266,21.965623958910832,0.0,0.0,,0.22757959183673468,14.720086502158319,19.591853364356368,14.720086502158319,0.0,0.0,0.0,,0.035746938775510204,0.6619749949682159,1.038744207642312,0.6619749949682159,0.0,1.5434332269581676,4.611500759398817,2.5940054234591052,0.5058944762542873,0.0,0.0,,0.4931591836734694,0.0,0.12,0.0,1.0,0.0,1.0,0.595,0.0,0.665,0.0,1.0,1.0,0.0,0.0,2.715
285,0.0,0.75,0.16,0.99,1.0,0.09,0.195,0.095,0.99,0.7484653061224489,47.82550447256817,0.9317591836734693,7.8038859037172505,0.7430775510204082,2.3617042234192946,17.22341044412223,0.9099183673469388,0.4840816326530612,49.70752753878553,0.7812244897959184,18.681079245006384,0.4669387755102041,6.349914782528773,0.0,0.7216326530612245,0.0,0.0,,0.37114285714285716,12.336049463293309,13.356774303923011,12.523908084561736,0.018258064218940256,0.0,0.0,,0.4573183673469387,0.0,0.0,,6.708145829105376,0.0,0.0,,0.038216326530612243,0.7103369686385544,1.1018893558975236,0.7103369686385544,0.0,0.015153912442035207,0.0,1.0102608294690139,4.697026422850804,0.0,0.0,,0.40307755102040815,0.0,0.985,0.0,0.0,0.0,1.0,0.015,0.0,0.985,0.0,0.0,1.0,0.0,0.06,2.0
286,0.0,0.48,1.0,0.005,0.0,0.06,0.42,0.52,1.0,0.6262040816326531,29.082182936333975,0.5381632653061225,35.28887196441387,0.7093755102040816,1.6324816547357905,24.599791983893294,1.0,0.3436734693877551,29.082182939498427,0.2530612244897959,39.63541790368598,0.3983673469387755,4.886737797998739,6.095892938720046,1.0,0.0,0.0,,0.24888163265306124,0.0,0.0,,6.425530137159822,0.0,0.0,,0.06372244897959183,20.77684023159125,22.967928796196254,20.77684023159125,0.0,0.0009428571428571431,0.0032653061224490187,0.004599303135888503,0.005457142857142856,0.004896306095193132,0.01551882322845155,0.01224076523798283,0.023781906140142514,0.0,0.0,,12.05825405017983,0.0,0.0,,0.4931591836734694,0.0,0.0,0.0,1.0,0.205,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.015,1.605
