row_index,rule,label,dominates_baseline,n_objectives_beaten,nyc_delivery_reliability_annual,nyc_delivery_deficit_p99_pct,montague_flow_reliability_annual,montague_flow_deficit_p99_pct,trenton_flow_reliability_annual,downstream_flood_exceedance_annual,nyc_storage_min_p01_pct,nj_delivery_reliability_annual
4600,best_nyc_delivery_reliability_annual,Best nyc_delivery_reliability_annual,False,4,0.9988888888888889,0.10942155890971572,0.37555555555555553,43.093010527542255,0.6933333333333334,0.8808656846177843,10.68223743691682,1.0
3154,best_nyc_delivery_deficit_p99_pct,Best nyc_delivery_deficit_p99_pct,False,3,0.9955555555555555,0.0011491511420173594,0.3622222222222222,39.50708083940768,0.7211111111111111,0.5800316730120357,6.023835945276031,1.0
4741,best_montague_flow_reliability_annual,Best montague_flow_reliability_annual,False,6,0.5266666666666666,49.506385903742405,0.9922222222222222,0.8057529145289776,0.8277777777777777,0.785142148095705,10.089858973116355,0.6933333333333334
4741,best_montague_flow_deficit_p99_pct,Best montague_flow_deficit_p99_pct,False,6,0.5266666666666666,49.506385903742405,0.9922222222222222,0.8057529145289776,0.8277777777777777,0.785142148095705,10.089858973116355,0.6933333333333334
3311,best_trenton_flow_reliability_annual,Best trenton_flow_reliability_annual,False,3,0.5088888888888888,37.49520190886242,0.6888888888888889,24.498088295883864,0.8922222222222222,0.6595514484349799,0.0,0.4711111111111111
4085,best_downstream_flood_exceedance_annual,Best downstream_flood_exceedance_annual,False,6,0.7044444444444444,18.415524740708015,0.5344444444444445,39.63069501971723,0.8477777777777777,0.47314535433402766,5.463056954084152,0.6777777777777778
4392,best_nyc_storage_min_p01_pct,Best nyc_storage_min_p01_pct,False,4,0.5944444444444444,48.81636280003735,0.6511111111111111,41.069926602810746,0.7766666666666666,0.5934308606044776,32.89330800794711,0.9444444444444444
3,best_nj_delivery_reliability_annual,Best nj_delivery_reliability_annual,False,5,0.9866666666666667,12.850392167221818,0.7111111111111111,45.435786748150555,0.8422222222222222,0.7115949229211568,0.0,1.0
4298,mean_scaled,Balanced (mean scaled),False,6,0.9911111111111112,4.082400895754817,0.7466666666666667,39.96828756022452,0.8133333333333334,0.5336179211404553,0.0,1.0
4298,distance_to_ideal_p1,Compromise L1,False,6,0.9911111111111112,4.082400895754817,0.7466666666666667,39.96828756022452,0.8133333333333334,0.5336179211404553,0.0,1.0
3265,distance_to_ideal_p2,Compromise L2,False,6,0.8133333333333334,30.80238435268117,0.73,39.510444466551796,0.8411111111111111,0.5654242001832807,13.59293992722909,1.0
1947,distance_to_ideal_pinf,Minimax regret,False,5,0.7333333333333333,39.34243381448075,0.7788888888888889,32.21942930071975,0.8088888888888889,0.5978176826861017,20.08830429445402,0.7222222222222222
1947,maximin,Best worst-case,False,5,0.7333333333333333,39.34243381448075,0.7788888888888889,32.21942930071975,0.8088888888888889,0.5978176826861017,20.08830429445402,0.7222222222222222
4298,mean_scaled_dominating,Balanced (dominating),False,6,0.9911111111111112,4.082400895754817,0.7466666666666667,39.96828756022452,0.8133333333333334,0.5336179211404553,0.0,1.0
1879,diverse_1,Diverse 1,False,5,0.5355555555555556,48.58065747636894,0.65,39.201192408001205,0.8177777777777778,0.8495422869371377,31.512728409467666,0.6144444444444445
1567,diverse_2,Diverse 2,False,6,0.5233333333333333,27.655130619201817,0.95,4.382300318004466,0.8111111111111111,0.5855004048175945,1.7527872923898875,0.5177777777777778
