objective,kind,threshold,frac_sow,stringency_sow,is_default,candidate_label
trenton_flow_reliability_annual,ge,0.6350530612244898,0.689,0.311,False,
trenton_flow_reliability_annual,ge,0.6376612244897959,0.683,0.317,False,
trenton_flow_reliability_annual,ge,0.6402693877551021,0.677,0.323,False,
trenton_flow_reliability_annual,ge,0.6428775510204082,0.672,0.328,False,
trenton_flow_reliability_annual,ge,0.6454857142857143,0.667,0.333,False,
trenton_flow_reliability_annual,ge,0.6480938775510204,0.663,0.337,False,
trenton_flow_reliability_annual,ge,0.6507020408163267,0.656,0.344,False,
trenton_flow_reliability_annual,ge,0.6533102040816328,0.647,0.353,False,
trenton_flow_reliability_annual,ge,0.6559183673469389,0.64,0.36,False,
trenton_flow_reliability_annual,ge,0.658526530612245,0.636,0.364,False,
trenton_flow_reliability_annual,ge,0.6611346938775511,0.63,0.37,False,
trenton_flow_reliability_annual,ge,0.6637428571428572,0.625,0.375,False,
trenton_flow_reliability_annual,ge,0.6663510204081633,0.621,0.379,False,
trenton_flow_reliability_annual,ge,0.6689591836734694,0.619,0.381,False,
trenton_flow_reliability_annual,ge,0.6715673469387755,0.615,0.385,False,
trenton_flow_reliability_annual,ge,0.6741755102040816,0.606,0.394,False,
trenton_flow_reliability_annual,ge,0.6767836734693877,0.588,0.412,False,
trenton_flow_reliability_annual,ge,0.6793918367346939,0.579,0.421,False,
trenton_flow_reliability_annual,ge,0.682,0.573,0.427,False,
trenton_flow_reliability_annual,ge,0.6846081632653062,0.566,0.434,False,
trenton_flow_reliability_annual,ge,0.6872163265306124,0.562,0.438,False,
trenton_flow_reliability_annual,ge,0.6898244897959185,0.555,0.445,False,
trenton_flow_reliability_annual,ge,0.6924326530612246,0.553,0.447,False,
trenton_flow_reliability_annual,ge,0.6950408163265307,0.55,0.45,False,
trenton_flow_reliability_annual,ge,0.6976489795918368,0.544,0.456,False,
trenton_flow_reliability_annual,ge,0.7002571428571429,0.541,0.459,False,
trenton_flow_reliability_annual,ge,0.702865306122449,0.532,0.468,False,
trenton_flow_reliability_annual,ge,0.7054734693877551,0.531,0.469,False,
trenton_flow_reliability_annual,ge,0.7080816326530612,0.529,0.471,False,
trenton_flow_reliability_annual,ge,0.7106897959183673,0.523,0.477,False,
trenton_flow_reliability_annual,ge,0.7132979591836734,0.517,0.483,False,
trenton_flow_reliability_annual,ge,0.7159061224489797,0.512,0.488,False,
trenton_flow_reliability_annual,ge,0.7185142857142858,0.5,0.5,False,
trenton_flow_reliability_annual,ge,0.7191836734693877,0.5,0.5,False,sow_p50
trenton_flow_reliability_annual,ge,0.7211224489795919,0.496,0.504,False,
trenton_flow_reliability_annual,ge,0.723730612244898,0.494,0.506,False,
trenton_flow_reliability_annual,ge,0.7263387755102042,0.488,0.512,False,
trenton_flow_reliability_annual,ge,0.7289469387755103,0.477,0.523,False,
trenton_flow_reliability_annual,ge,0.7315551020408164,0.466,0.534,False,
trenton_flow_reliability_annual,ge,0.7341632653061225,0.46,0.54,False,
trenton_flow_reliability_annual,ge,0.7367714285714286,0.454,0.546,False,
trenton_flow_reliability_annual,ge,0.7393795918367347,0.443,0.557,False,
trenton_flow_reliability_annual,ge,0.7419877551020408,0.437,0.563,False,
trenton_flow_reliability_annual,ge,0.744595918367347,0.429,0.571,False,
trenton_flow_reliability_annual,ge,0.7472040816326531,0.422,0.578,False,
trenton_flow_reliability_annual,ge,0.7498122448979592,0.416,0.584,False,
trenton_flow_reliability_annual,ge,0.7524204081632654,0.411,0.589,False,
trenton_flow_reliability_annual,ge,0.7550285714285715,0.404,0.596,False,
trenton_flow_reliability_annual,ge,0.7576367346938776,0.388,0.612,False,
trenton_flow_reliability_annual,ge,0.7602448979591837,0.381,0.619,False,
trenton_flow_reliability_annual,ge,0.7628530612244899,0.376,0.624,False,
trenton_flow_reliability_annual,ge,0.765461224489796,0.368,0.632,False,
trenton_flow_reliability_annual,ge,0.7680693877551021,0.359,0.641,False,
trenton_flow_reliability_annual,ge,0.7706775510204082,0.338,0.662,False,
trenton_flow_reliability_annual,ge,0.7732857142857144,0.331,0.669,False,
trenton_flow_reliability_annual,ge,0.7758938775510205,0.322,0.678,False,
trenton_flow_reliability_annual,ge,0.7785020408163266,0.314,0.686,False,
trenton_flow_reliability_annual,ge,0.7811102040816327,0.309,0.691,False,
trenton_flow_reliability_annual,ge,0.7837183673469388,0.296,0.704,False,
trenton_flow_reliability_annual,ge,0.7863265306122449,0.29,0.71,False,
trenton_flow_reliability_annual,ge,0.788934693877551,0.282,0.718,False,
trenton_flow_reliability_annual,ge,0.7915428571428572,0.274,0.726,False,
trenton_flow_reliability_annual,ge,0.7941510204081633,0.267,0.733,False,
trenton_flow_reliability_annual,ge,0.7967591836734694,0.255,0.745,False,
trenton_flow_reliability_annual,ge,0.7993673469387756,0.248,0.752,False,
trenton_flow_reliability_annual,ge,0.8019755102040818,0.241,0.759,False,
trenton_flow_reliability_annual,ge,0.8045836734693879,0.235,0.765,False,
trenton_flow_reliability_annual,ge,0.807191836734694,0.226,0.774,False,
trenton_flow_reliability_annual,ge,0.8098000000000001,0.22,0.78,False,
trenton_flow_reliability_annual,ge,0.8124081632653062,0.208,0.792,False,
trenton_flow_reliability_annual,ge,0.8150163265306123,0.196,0.804,False,
trenton_flow_reliability_annual,ge,0.8176244897959184,0.189,0.811,False,
trenton_flow_reliability_annual,ge,0.8202326530612245,0.181,0.819,False,
trenton_flow_reliability_annual,ge,0.8228408163265306,0.173,0.827,False,
trenton_flow_reliability_annual,ge,0.8254489795918367,0.163,0.837,False,
trenton_flow_reliability_annual,ge,0.8280571428571429,0.158,0.842,False,
trenton_flow_reliability_annual,ge,0.830665306122449,0.155,0.845,False,
trenton_flow_reliability_annual,ge,0.8332734693877552,0.144,0.856,False,
trenton_flow_reliability_annual,ge,0.8358816326530614,0.134,0.866,False,
trenton_flow_reliability_annual,ge,0.8384897959183675,0.127,0.873,False,
trenton_flow_reliability_annual,ge,0.8410979591836736,0.118,0.882,False,
trenton_flow_reliability_annual,ge,0.8437061224489797,0.111,0.889,False,
trenton_flow_reliability_annual,ge,0.8463142857142858,0.105,0.895,False,
trenton_flow_reliability_annual,ge,0.8473469387755102,0.103,0.897,False,sow_p90
trenton_flow_reliability_annual,ge,0.8489224489795919,0.097,0.903,False,
trenton_flow_reliability_annual,ge,0.851530612244898,0.092,0.908,False,
trenton_flow_reliability_annual,ge,0.8541387755102041,0.089,0.911,False,
trenton_flow_reliability_annual,ge,0.8567469387755102,0.083,0.917,False,
trenton_flow_reliability_annual,ge,0.8593551020408163,0.08,0.92,False,
trenton_flow_reliability_annual,ge,0.8619632653061224,0.07,0.93,False,
trenton_flow_reliability_annual,ge,0.8645714285714287,0.063,0.937,False,
trenton_flow_reliability_annual,ge,0.8671795918367348,0.056,0.944,False,
trenton_flow_reliability_annual,ge,0.868421052631579,0.056,0.944,False,historic_anchor
trenton_flow_reliability_annual,ge,0.8697877551020409,0.054,0.946,False,
trenton_flow_reliability_annual,ge,0.87,0.054,0.946,True,current
trenton_flow_reliability_annual,ge,0.872395918367347,0.05,0.95,False,
trenton_flow_reliability_annual,ge,0.8750040816326532,0.044,0.956,False,
trenton_flow_reliability_annual,ge,0.8776122448979593,0.03,0.97,False,
trenton_flow_reliability_annual,ge,0.8802204081632654,0.028,0.972,False,
trenton_flow_reliability_annual,ge,0.8828285714285715,0.026,0.974,False,
trenton_flow_reliability_annual,ge,0.8854367346938776,0.021,0.979,False,
trenton_flow_reliability_annual,ge,0.8880448979591837,0.021,0.979,False,
trenton_flow_reliability_annual,ge,0.8906530612244898,0.014,0.986,False,
trenton_flow_reliability_annual,ge,0.893261224489796,0.014,0.986,False,
trenton_flow_reliability_annual,ge,0.895869387755102,0.01,0.99,False,
trenton_flow_reliability_annual,ge,0.8984775510204082,0.01,0.99,False,
trenton_flow_reliability_annual,ge,0.9010857142857143,0.008,0.992,False,
trenton_flow_reliability_annual,ge,0.9036938775510204,0.007,0.993,False,
trenton_flow_reliability_annual,ge,0.9063020408163267,0.004,0.996,False,
trenton_flow_reliability_annual,ge,0.9089102040816328,0.003,0.997,False,
trenton_flow_reliability_annual,ge,0.9115183673469389,0.002,0.998,False,
trenton_flow_reliability_annual,ge,0.914126530612245,0.001,0.999,False,
trenton_flow_reliability_annual,ge,0.916734693877551,0.001,0.999,False,
downstream_flood_exceedance_annual,le,0.2512278693405938,0.001,0.999,False,
downstream_flood_exceedance_annual,le,0.2841718005379074,0.004,0.996,False,
downstream_flood_exceedance_annual,le,0.317115731735221,0.008,0.992,False,
downstream_flood_exceedance_annual,le,0.3467372492486944,0.015,0.985,False,historic_anchor
downstream_flood_exceedance_annual,le,0.3500596629325346,0.016,0.984,False,
downstream_flood_exceedance_annual,le,0.3830035941298482,0.026,0.974,False,
downstream_flood_exceedance_annual,le,0.4159475253271618,0.042,0.958,False,
downstream_flood_exceedance_annual,le,0.4488914565244754,0.062,0.938,False,
downstream_flood_exceedance_annual,le,0.48183538772178897,0.093,0.907,False,
downstream_flood_exceedance_annual,le,0.5062281852669395,0.1,0.9,False,sow_p10
downstream_flood_exceedance_annual,le,0.5147793189191026,0.107,0.893,False,
downstream_flood_exceedance_annual,le,0.5477232501164162,0.126,0.874,False,
downstream_flood_exceedance_annual,le,0.5806671813137297,0.151,0.849,False,
downstream_flood_exceedance_annual,le,0.6136111125110433,0.173,0.827,False,
downstream_flood_exceedance_annual,le,0.6465550437083569,0.187,0.813,False,
downstream_flood_exceedance_annual,le,0.6794989749056706,0.205,0.795,False,
downstream_flood_exceedance_annual,le,0.7124429061029841,0.223,0.777,False,
downstream_flood_exceedance_annual,le,0.7453868373002976,0.241,0.759,False,
downstream_flood_exceedance_annual,le,0.7783307684976113,0.262,0.738,False,
downstream_flood_exceedance_annual,le,0.8112746996949249,0.274,0.726,False,
downstream_flood_exceedance_annual,le,0.8442186308922385,0.303,0.697,False,
downstream_flood_exceedance_annual,le,0.877162562089552,0.321,0.679,False,
downstream_flood_exceedance_annual,le,0.9101064932868657,0.344,0.656,False,
downstream_flood_exceedance_annual,le,0.9430504244841793,0.36,0.64,False,
downstream_flood_exceedance_annual,le,0.9759943556814928,0.372,0.628,False,
downstream_flood_exceedance_annual,le,1.0089382868788064,0.384,0.616,False,
downstream_flood_exceedance_annual,le,1.04188221807612,0.394,0.606,False,
downstream_flood_exceedance_annual,le,1.0748261492734337,0.407,0.593,False,
downstream_flood_exceedance_annual,le,1.1077700804707473,0.416,0.584,False,
downstream_flood_exceedance_annual,le,1.1407140116680607,0.428,0.572,False,
downstream_flood_exceedance_annual,le,1.17,0.443,0.557,True,current+anchor_observed_2000_2023
downstream_flood_exceedance_annual,le,1.1736579428653744,0.445,0.555,False,
downstream_flood_exceedance_annual,le,1.206601874062688,0.46,0.54,False,
downstream_flood_exceedance_annual,le,1.2395458052600015,0.477,0.523,False,
downstream_flood_exceedance_annual,le,1.2724897364573151,0.491,0.509,False,
downstream_flood_exceedance_annual,le,1.294775374304955,0.5,0.5,False,sow_p50
downstream_flood_exceedance_annual,le,1.3054336676546288,0.503,0.497,False,
downstream_flood_exceedance_annual,le,1.3383775988519424,0.509,0.491,False,
downstream_flood_exceedance_annual,le,1.371321530049256,0.521,0.479,False,
downstream_flood_exceedance_annual,le,1.4042654612465695,0.529,0.471,False,
downstream_flood_exceedance_annual,le,1.4372093924438831,0.537,0.463,False,
downstream_flood_exceedance_annual,le,1.4701533236411968,0.544,0.456,False,
downstream_flood_exceedance_annual,le,1.5030972548385102,0.554,0.446,False,
downstream_flood_exceedance_annual,le,1.5360411860358238,0.56,0.44,False,
downstream_flood_exceedance_annual,le,1.5689851172331375,0.567,0.433,False,
downstream_flood_exceedance_annual,le,1.6019290484304511,0.574,0.426,False,
downstream_flood_exceedance_annual,le,1.6348729796277648,0.584,0.416,False,
downstream_flood_exceedance_annual,le,1.6678169108250782,0.596,0.404,False,
downstream_flood_exceedance_annual,le,1.7007608420223919,0.604,0.396,False,
downstream_flood_exceedance_annual,le,1.7337047732197055,0.618,0.382,False,
downstream_flood_exceedance_annual,le,1.766648704417019,0.625,0.375,False,
downstream_flood_exceedance_annual,le,1.7995926356143326,0.639,0.361,False,
downstream_flood_exceedance_annual,le,1.8325365668116462,0.646,0.354,False,
downstream_flood_exceedance_annual,le,1.8654804980089599,0.657,0.343,False,
downstream_flood_exceedance_annual,le,1.8984244292062735,0.672,0.328,False,
downstream_flood_exceedance_annual,le,1.931368360403587,0.683,0.317,False,
downstream_flood_exceedance_annual,le,1.9643122916009006,0.688,0.312,False,
downstream_flood_exceedance_annual,le,1.9972562227982142,0.693,0.307,False,
downstream_flood_exceedance_annual,le,2.0302001539955277,0.705,0.295,False,
downstream_flood_exceedance_annual,le,2.0631440851928415,0.71,0.29,False,
downstream_flood_exceedance_annual,le,2.096088016390155,0.716,0.284,False,
downstream_flood_exceedance_annual,le,2.1290319475874684,0.723,0.277,False,
downstream_flood_exceedance_annual,le,2.1619758787847823,0.731,0.269,False,
downstream_flood_exceedance_annual,le,2.1949198099820957,0.739,0.261,False,
downstream_flood_exceedance_annual,le,2.2278637411794096,0.751,0.249,False,
downstream_flood_exceedance_annual,le,2.260807672376723,0.756,0.244,False,
downstream_flood_exceedance_annual,le,2.2937516035740364,0.76,0.24,False,
downstream_flood_exceedance_annual,le,2.3266955347713503,0.766,0.234,False,
downstream_flood_exceedance_annual,le,2.3596394659686637,0.783,0.217,False,
downstream_flood_exceedance_annual,le,2.392583397165977,0.796,0.204,False,
downstream_flood_exceedance_annual,le,2.425527328363291,0.801,0.199,False,
downstream_flood_exceedance_annual,le,2.4584712595606044,0.811,0.189,False,
downstream_flood_exceedance_annual,le,2.4914151907579183,0.817,0.183,False,
downstream_flood_exceedance_annual,le,2.5243591219552317,0.822,0.178,False,
downstream_flood_exceedance_annual,le,2.557303053152545,0.825,0.175,False,
downstream_flood_exceedance_annual,le,2.590246984349859,0.829,0.171,False,
downstream_flood_exceedance_annual,le,2.6231909155471724,0.836,0.164,False,
downstream_flood_exceedance_annual,le,2.656134846744486,0.843,0.157,False,
downstream_flood_exceedance_annual,le,2.6890787779417997,0.849,0.151,False,
downstream_flood_exceedance_annual,le,2.722022709139113,0.852,0.148,False,
downstream_flood_exceedance_annual,le,2.7549666403364266,0.86,0.14,False,
downstream_flood_exceedance_annual,le,2.7879105715337404,0.864,0.136,False,
downstream_flood_exceedance_annual,le,2.820854502731054,0.869,0.131,False,
downstream_flood_exceedance_annual,le,2.8537984339283677,0.87,0.13,False,
downstream_flood_exceedance_annual,le,2.886742365125681,0.875,0.125,False,
downstream_flood_exceedance_annual,le,2.9196862963229946,0.876,0.124,False,
downstream_flood_exceedance_annual,le,2.9526302275203085,0.884,0.116,False,
downstream_flood_exceedance_annual,le,2.985574158717622,0.891,0.109,False,
downstream_flood_exceedance_annual,le,3.0185180899149358,0.897,0.103,False,
downstream_flood_exceedance_annual,le,3.0311949947578594,0.9,0.1,False,sow_p90
downstream_flood_exceedance_annual,le,3.051462021112249,0.902,0.098,False,
downstream_flood_exceedance_annual,le,3.0844059523095626,0.904,0.096,False,
downstream_flood_exceedance_annual,le,3.1173498835068765,0.905,0.095,False,
downstream_flood_exceedance_annual,le,3.15029381470419,0.909,0.091,False,
downstream_flood_exceedance_annual,le,3.1832377459015033,0.911,0.089,False,
downstream_flood_exceedance_annual,le,3.216181677098817,0.916,0.084,False,
downstream_flood_exceedance_annual,le,3.2491256082961306,0.919,0.081,False,
downstream_flood_exceedance_annual,le,3.282069539493444,0.921,0.079,False,
downstream_flood_exceedance_annual,le,3.315013470690758,0.923,0.077,False,
downstream_flood_exceedance_annual,le,3.3479574018880713,0.927,0.073,False,
downstream_flood_exceedance_annual,le,3.380901333085385,0.928,0.072,False,
downstream_flood_exceedance_annual,le,3.4138452642826986,0.93,0.07,False,
downstream_flood_exceedance_annual,le,3.446789195480012,0.933,0.067,False,
downstream_flood_exceedance_annual,le,3.479733126677326,0.933,0.067,False,
downstream_flood_exceedance_annual,le,3.5126770578746394,0.938,0.062,False,
downstream_flood_exceedance_annual,le,3.545620989071953,0.94,0.06,False,
downstream_flood_exceedance_annual,le,3.5785649202692666,0.941,0.059,False,
downstream_flood_exceedance_annual,le,3.61150885146658,0.943,0.057,False,
downstream_flood_exceedance_annual,le,3.644452782663894,0.946,0.054,False,
downstream_flood_exceedance_annual,le,3.6773967138612074,0.948,0.052,False,
downstream_flood_exceedance_annual,le,3.710340645058521,0.953,0.047,False,
downstream_flood_exceedance_annual,le,3.7432845762558347,0.953,0.047,False,
downstream_flood_exceedance_annual,le,3.776228507453148,0.959,0.041,False,
downstream_flood_exceedance_annual,le,3.8091724386504615,0.959,0.041,False,
downstream_flood_exceedance_annual,le,3.8421163698477754,0.959,0.041,False,
downstream_flood_exceedance_annual,le,3.875060301045089,0.961,0.039,False,
downstream_flood_exceedance_annual,le,3.9080042322424027,0.965,0.035,False,
downstream_flood_exceedance_annual,le,3.940948163439716,0.968,0.032,False,
downstream_flood_exceedance_annual,le,3.9738920946370295,0.971,0.029,False,
downstream_flood_exceedance_annual,le,4.006836025834343,0.972,0.028,False,
downstream_flood_exceedance_annual,le,4.039779957031657,0.972,0.028,False,
downstream_flood_exceedance_annual,le,4.072723888228971,0.973,0.027,False,
downstream_flood_exceedance_annual,le,4.105667819426284,0.973,0.027,False,
downstream_flood_exceedance_annual,le,4.138611750623598,0.975,0.025,False,
downstream_flood_exceedance_annual,le,4.171555681820911,0.976,0.024,False,
downstream_flood_exceedance_annual,le,4.204499613018225,0.976,0.024,False,
downstream_flood_exceedance_annual,le,4.237443544215538,0.976,0.024,False,
downstream_flood_exceedance_annual,le,4.270387475412852,0.978,0.022,False,
downstream_flood_exceedance_annual,le,4.303331406610166,0.979,0.021,False,
downstream_flood_exceedance_annual,le,4.3362753378074785,0.979,0.021,False,
downstream_flood_exceedance_annual,le,4.369219269004793,0.98,0.02,False,
downstream_flood_exceedance_annual,le,4.402163200202107,0.982,0.018,False,
downstream_flood_exceedance_annual,le,4.43510713139942,0.983,0.017,False,
downstream_flood_exceedance_annual,le,4.468051062596734,0.986,0.014,False,
downstream_flood_exceedance_annual,le,4.5009949937940466,0.988,0.012,False,
downstream_flood_exceedance_annual,le,4.533938924991361,0.988,0.012,False,
downstream_flood_exceedance_annual,le,4.566882856188675,0.989,0.011,False,
downstream_flood_exceedance_annual,le,4.599826787385988,0.989,0.011,False,
downstream_flood_exceedance_annual,le,4.632770718583302,0.989,0.011,False,
downstream_flood_exceedance_annual,le,4.665714649780615,0.989,0.011,False,
downstream_flood_exceedance_annual,le,4.698658580977929,0.989,0.011,False,
downstream_flood_exceedance_annual,le,4.731602512175243,0.991,0.009,False,
downstream_flood_exceedance_annual,le,4.764546443372556,0.992,0.008,False,
downstream_flood_exceedance_annual,le,4.79749037456987,0.993,0.007,False,
downstream_flood_exceedance_annual,le,4.830434305767183,0.993,0.007,False,
downstream_flood_exceedance_annual,le,4.863378236964497,0.993,0.007,False,
downstream_flood_exceedance_annual,le,4.896322168161809,0.993,0.007,False,
downstream_flood_exceedance_annual,le,4.929266099359124,0.994,0.006,False,
downstream_flood_exceedance_annual,le,4.962210030556438,0.994,0.006,False,
downstream_flood_exceedance_annual,le,4.995153961753751,0.995,0.005,False,
downstream_flood_exceedance_annual,le,5.028097892951065,0.995,0.005,False,
downstream_flood_exceedance_annual,le,5.061041824148377,0.995,0.005,False,
downstream_flood_exceedance_annual,le,5.093985755345692,0.995,0.005,False,
downstream_flood_exceedance_annual,le,5.126929686543006,0.996,0.004,False,
downstream_flood_exceedance_annual,le,5.159873617740319,0.996,0.004,False,
downstream_flood_exceedance_annual,le,5.192817548937633,0.996,0.004,False,
downstream_flood_exceedance_annual,le,5.2257614801349455,0.996,0.004,False,
downstream_flood_exceedance_annual,le,5.25870541133226,0.997,0.003,False,
downstream_flood_exceedance_annual,le,5.291649342529574,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.324593273726887,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.357537204924201,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.3904811361215135,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.423425067318828,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.456368998516142,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.489312929713455,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.522256860910769,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.5552007921080815,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.588144723305396,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.62108865450271,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.654032585700023,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.686976516897337,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.7199204480946495,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.752864379291964,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.785808310489278,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.818752241686591,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.851696172883905,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.8846401040812175,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.917584035278532,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.950527966475844,0.999,0.001,False,
downstream_flood_exceedance_annual,le,5.983471897673159,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.016415828870473,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.0493597600677855,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.0823036912651,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.115247622462412,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.148191553659727,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.181135484857041,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.2140794160543535,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.247023347251668,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.27996727844898,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.312911209646295,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.345855140843609,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.378799072040922,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.411743003238236,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.444686934435548,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.477630865632863,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.510574796830177,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.54351872802749,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.576462659224804,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.609406590422116,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.642350521619431,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.675294452816745,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.708238384014058,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.741182315211372,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.774126246408684,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.807070177605999,0.999,0.001,False,
downstream_flood_exceedance_annual,le,6.840014108803313,1.0,0.0,False,
nyc_storage_min_p01_pct,ge,0.0,1.0,0.0,False,historic_anchor
nyc_storage_min_p01_pct,ge,0.010073507673374726,0.9,0.1,False,sow_p10
nyc_storage_min_p01_pct,ge,0.14406775864734286,0.884,0.116,False,
nyc_storage_min_p01_pct,ge,0.28813551729468573,0.874,0.126,False,
nyc_storage_min_p01_pct,ge,0.43220327594202856,0.868,0.132,False,
nyc_storage_min_p01_pct,ge,0.5762710345893715,0.861,0.139,False,
nyc_storage_min_p01_pct,ge,0.7203387932367143,0.853,0.147,False,
nyc_storage_min_p01_pct,ge,0.8644065518840571,0.849,0.151,False,
nyc_storage_min_p01_pct,ge,1.0084743105314,0.845,0.155,False,
nyc_storage_min_p01_pct,ge,1.152542069178743,0.841,0.159,False,
nyc_storage_min_p01_pct,ge,1.2966098278260858,0.836,0.164,False,
nyc_storage_min_p01_pct,ge,1.4406775864734287,0.833,0.167,False,
nyc_storage_min_p01_pct,ge,1.5847453451207716,0.827,0.173,False,
nyc_storage_min_p01_pct,ge,1.7288131037681143,0.823,0.177,False,
nyc_storage_min_p01_pct,ge,1.8728808624154571,0.821,0.179,False,
nyc_storage_min_p01_pct,ge,2.0169486210628,0.815,0.185,False,
nyc_storage_min_p01_pct,ge,2.161016379710143,0.814,0.186,False,
nyc_storage_min_p01_pct,ge,2.305084138357486,0.813,0.187,False,
nyc_storage_min_p01_pct,ge,2.4491518970048287,0.813,0.187,False,
nyc_storage_min_p01_pct,ge,2.5932196556521716,0.809,0.191,False,
nyc_storage_min_p01_pct,ge,2.7372874142995145,0.806,0.194,False,
nyc_storage_min_p01_pct,ge,2.8813551729468574,0.799,0.201,False,
nyc_storage_min_p01_pct,ge,3.0254229315942003,0.793,0.207,False,
nyc_storage_min_p01_pct,ge,3.169490690241543,0.79,0.21,False,
nyc_storage_min_p01_pct,ge,3.313558448888886,0.787,0.213,False,
nyc_storage_min_p01_pct,ge,3.4576262075362285,0.78,0.22,False,
nyc_storage_min_p01_pct,ge,3.6016939661835714,0.775,0.225,False,
nyc_storage_min_p01_pct,ge,3.7457617248309143,0.772,0.228,False,
nyc_storage_min_p01_pct,ge,3.889829483478257,0.77,0.23,False,
nyc_storage_min_p01_pct,ge,4.0338972421256,0.765,0.235,False,
nyc_storage_min_p01_pct,ge,4.177965000772943,0.761,0.239,False,
nyc_storage_min_p01_pct,ge,4.322032759420286,0.758,0.242,False,
nyc_storage_min_p01_pct,ge,4.466100518067629,0.756,0.244,False,
nyc_storage_min_p01_pct,ge,4.610168276714972,0.753,0.247,False,
nyc_storage_min_p01_pct,ge,4.7542360353623145,0.75,0.25,False,
nyc_storage_min_p01_pct,ge,4.898303794009657,0.744,0.256,False,
nyc_storage_min_p01_pct,ge,5.042371552657,0.741,0.259,False,
nyc_storage_min_p01_pct,ge,5.186439311304343,0.736,0.264,False,
nyc_storage_min_p01_pct,ge,5.330507069951686,0.733,0.267,False,
nyc_storage_min_p01_pct,ge,5.474574828599029,0.73,0.27,False,
nyc_storage_min_p01_pct,ge,5.618642587246372,0.725,0.275,False,
nyc_storage_min_p01_pct,ge,5.762710345893715,0.722,0.278,False,
nyc_storage_min_p01_pct,ge,5.906778104541058,0.717,0.283,False,
nyc_storage_min_p01_pct,ge,6.050845863188401,0.715,0.285,False,
nyc_storage_min_p01_pct,ge,6.1949136218357435,0.712,0.288,False,
nyc_storage_min_p01_pct,ge,6.338981380483086,0.709,0.291,False,
nyc_storage_min_p01_pct,ge,6.483049139130429,0.703,0.297,False,
nyc_storage_min_p01_pct,ge,6.627116897777772,0.702,0.298,False,
nyc_storage_min_p01_pct,ge,6.771184656425115,0.694,0.306,False,
nyc_storage_min_p01_pct,ge,6.915252415072457,0.688,0.312,False,
nyc_storage_min_p01_pct,ge,7.0593201737198,0.68,0.32,False,
nyc_storage_min_p01_pct,ge,7.203387932367143,0.678,0.322,False,
nyc_storage_min_p01_pct,ge,7.347455691014486,0.678,0.322,False,
nyc_storage_min_p01_pct,ge,7.491523449661829,0.671,0.329,False,
nyc_storage_min_p01_pct,ge,7.6355912083091715,0.664,0.336,False,
nyc_storage_min_p01_pct,ge,7.779658966956514,0.659,0.341,False,
nyc_storage_min_p01_pct,ge,7.923726725603857,0.65,0.35,False,
nyc_storage_min_p01_pct,ge,8.0677944842512,0.644,0.356,False,
nyc_storage_min_p01_pct,ge,8.211862242898544,0.64,0.36,False,
nyc_storage_min_p01_pct,ge,8.355930001545886,0.633,0.367,False,
