objective,n_sow,min,mean,max,p01,p05,p10,p25,p50,p75,p90,p95,p99
nyc_delivery_reliability_weekly,1000,0.6645296167247388,0.8066109639953543,0.922013162988773,0.6816952380952382,0.6971769260549748,0.7163763066202092,0.7587611304684476,0.8136275648470771,0.8586953155245838,0.8820642663569493,0.8970662020905925,0.9126669763840496
nyc_delivery_deficit_cvar90_pct,1000,16.241478214883987,30.40884947125312,35.68755461736167,18.54399448589682,21.67457432752586,24.347002420925794,27.783039162768677,31.64102808255592,33.82384757060218,34.75833336984363,35.08995312998916,35.330378783402864
montague_flow_reliability_weekly,1000,0.8107471931862178,0.8901091289198607,0.9552613240418119,0.8213209446380179,0.8333859852884242,0.8424157955865273,0.8634456058846303,0.8924274099883858,0.9175416182733256,0.9314115369725126,0.9393008130081301,0.9494143244289585
montague_flow_deficit_cvar90_pct,1000,3.354155450358151,7.896354462897844,11.496035926206334,3.708873436507088,4.526197806421291,5.18934831432998,6.343043194473725,8.12206566785518,9.528353738793388,10.349987357959092,10.61881954533405,11.088115728174383
trenton_flow_reliability_weekly,1000,0.954084397986837,0.9855436778939217,0.9978010065814945,0.9594380178087495,0.9671459543166862,0.9712737127371274,0.9801393728222996,0.9882539682539682,0.9928803716608595,0.9951095625241967,0.9961440185830429,0.997089121176926
downstream_flood_exceedance_minor,1000,0.24868201071406862,1.5927053544312386,6.7950318518985435,0.32847502148099944,0.43020200381402607,0.5021981441096927,0.7551308240450165,1.2990156060832034,2.2262612380464866,3.021761157298967,3.660197258995021,4.65795133695461
nyc_storage_p5_pct,1000,29.058351272064833,42.778676156370516,54.44733293476972,29.810080865689205,31.88055221969742,33.63136306596646,37.87718792521721,43.332728904868105,48.097340754608126,50.755609683946794,51.82410532967769,53.38891802514397
nj_delivery_reliability_weekly,1000,0.744312814556717,0.8718696089818041,0.9619512195121953,0.7610177313201703,0.7791482771970578,0.7951095625241966,0.8321680216802168,0.8806194347657763,0.9147580332946188,0.9332574525745256,0.9437320944638015,0.9552791327913278
